#Time,Rho,X,Z,Alt,AoA,GSE,LUE,Vtot,Vy,Gamma,Pitch,Roll,Yaw,Step,Grade,Points,Details
9.00,0.572,1211.8,157.0,331.2,8.05,1.57,-1.05,128.8,-702.4,7.0,4.8,-19.9,0.0,X0,OK,4.0,    
9.50,0.558,1184.7,155.8,325.0,7.98,1.59,-0.91,128.3,-782.0,6.1,4.5,-17.9,0.0,X0,OK,4.0,    
10.00,0.543,1157.7,154.0,318.2,7.64,1.61,-0.81,127.9,-859.6,5.5,3.9,-14.4,0.0,X0,OK,4.0,    
10.50,0.529,1131.0,151.6,310.7,7.54,1.62,-0.73,127.5,-936.1,4.9,3.5,-12.2,0.0,X0,OK,4.0,    
11.00,0.514,1104.3,148.7,302.6,7.80,1.61,-0.67,127.2,-1012.7,4.0,3.4,-11.7,0.0,X0,OK,4.0,    
11.50,0.500,1077.8,145.3,293.9,8.15,1.60,-0.64,127.1,-1077.3,3.3,3.6,-10.4,0.0,X0,OK,4.0,    
12.00,0.485,1051.3,141.4,284.8,8.31,1.57,-0.63,127.7,-1117.6,2.9,3.6,-8.3,0.0,X0,OK,4.0,    
12.50,0.471,1024.6,137.2,275.4,8.03,1.55,-0.64,128.6,-1140.0,2.5,3.3,-7.0,0.0,X0,OK,4.0,    
13.00,0.456,997.8,132.7,265.7,7.76,1.51,-0.68,128.7,-1182.4,2.1,2.9,-6.9,0.0,XX,OK,4.0,    
13.50,0.441,971.1,127.8,255.6,7.92,1.47,-0.73,128.3,-1240.1,1.8,2.8,-6.3,0.0,IM,--,2.0,_H_(LUL)X    
14.00,0.427,944.6,122.7,245.1,8.16,1.41,-0.81,128.0,-1280.3,1.7,2.9,-4.4,0.0,IM,--,2.0,_H_(LUL)X H(LUL)IM   
14.50,0.412,918.2,117.4,234.4,8.19,1.35,-0.91,127.9,-1305.9,1.7,2.9,-2.3,0.0,IM,--,2.0,_H_(LUL)X H(LUL)IM   
15.00,0.398,891.7,112.0,223.4,8.12,1.27,-1.01,128.0,-1338.3,1.6,2.6,-1.6,0.0,IM,--,2.0,_H_(LUL)X H(LUL)IM   
15.50,0.383,865.3,106.6,212.0,8.17,1.19,-1.14,128.4,-1378.8,1.6,2.5,-0.8,0.0,IM,--,2.0,_H_(LUL)X HLULIM   
16.00,0.368,838.6,101.0,200.5,8.31,1.09,-1.27,130.1,-1388.9,1.7,2.6,0.1,0.0,IM,--,2.0,_H_(LUL)X HLULIM   
16.50,0.353,811.5,95.4,189.0,8.27,0.99,-1.42,132.3,-1364.4,2.0,2.7,2.1,0.0,IM,--,2.0,_H_(LUL)X HLULIM   
17.00,0.338,783.7,89.8,177.8,8.15,0.89,-1.57,134.2,-1311.6,2.3,2.9,3.2,0.0,IM,--,2.0,_H_(LUL)X HLULIM   
17.50,0.323,755.5,84.2,167.1,8.03,0.81,-1.72,135.6,-1247.9,2.4,3.1,3.3,0.0,IM,--,2.0,_H_(LUL)X HLULIM   
18.00,0.307,726.9,78.8,157.1,7.91,0.73,-1.87,136.8,-1164.2,2.5,3.4,3.1,0.0,IM,--,2.0,_H_(LUL)X HLULIM   
18.50,0.291,697.9,73.4,147.8,7.80,0.67,-2.02,138.0,-1062.0,2.7,3.8,3.0,0.0,IM,--,2.0,_H_(LUL)X HLULIM   
19.00,0.275,668.7,68.1,139.3,7.63,0.63,-2.18,138.7,-952.0,2.9,4.1,3.2,0.0,IM,--,2.0,_H_(LUL)X HLULIM   
19.50,0.259,639.4,63.0,131.8,7.30,0.61,-2.34,138.3,-863.5,3.1,4.0,2.9,0.0,IM,--,2.0,_H_(LUL)X HLULIM   
20.00,0.243,610.3,58.0,124.8,6.87,0.61,-2.50,137.2,-829.2,3.3,3.7,2.5,0.0,IC,--,2.0,_H_(LUL)X (F)HLULIM   
20.50,0.227,581.3,53.2,117.9,7.05,0.61,-2.67,136.7,-812.8,3.5,4.0,2.2,0.0,IC,--,2.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
21.00,0.212,552.5,48.4,111.3,7.25,0.62,-2.85,136.3,-764.9,3.7,4.3,2.2,0.0,IC,--,2.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
21.50,0.196,523.7,43.8,105.0,6.75,0.64,-3.04,135.6,-769.7,3.9,3.8,2.8,0.0,IC,--,2.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
22.00,0.180,495.2,39.2,98.5,7.08,0.66,-3.24,134.9,-775.6,4.3,4.0,5.2,0.0,IC,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
22.50,0.165,466.8,35.0,92.1,7.28,0.68,-3.44,134.1,-770.3,4.7,4.2,6.4,0.0,IC,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
23.00,0.150,438.6,31.0,85.7,6.92,0.70,-3.62,133.3,-780.8,5.0,3.8,6.2,0.0,IC,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
23.50,0.134,410.5,27.3,79.0,6.55,0.71,-3.79,132.6,-826.6,5.3,3.2,6.2,0.0,IC,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
24.00,0.119,382.6,23.8,71.8,7.02,0.68,-3.96,132.2,-888.8,5.7,3.4,5.9,0.0,IC,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
24.50,0.104,354.8,20.6,64.3,8.15,0.63,-4.11,131.7,-910.5,6.2,4.4,5.0,0.0,IC,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
25.00,0.089,327.1,17.6,56.8,8.46,0.57,-4.24,131.0,-895.2,6.2,4.8,2.8,0.0,IC,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
25.50,0.074,299.5,14.7,49.3,8.12,0.48,-4.38,130.5,-907.6,6.2,4.4,2.3,0.0,IC,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
26.00,0.059,272.1,11.9,41.6,7.63,0.35,-4.55,130.2,-946.8,6.6,3.7,2.7,0.0,IC,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
26.50,0.044,244.7,9.2,33.5,8.00,0.13,-4.71,130.2,-993.6,6.7,3.9,2.1,0.0,IC,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
27.00,0.030,217.2,6.7,25.2,8.89,-0.20,-4.89,130.8,-987.9,6.7,4.9,0.4,0.0,AR,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC 
27.50,0.015,189.5,4.2,17.2,9.33,-0.66,-5.15,131.7,-934.9,6.5,5.7,-1.0,0.0,AR,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC (SLO)_LUL_AR
28.00,-0.004,161.5,1.6,9.6,9.22,-1.33,-5.62,132.6,-871.4,6.0,5.8,-1.7,0.0,AR,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC (SLO)_LUL_AR
28.50,-0.017,133.3,-1.1,2.7,8.44,-2.55,-6.72,134.2,-765.4,5.7,5.6,-1.6,0.0,AR,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC (SLO)_LUL_AR
29.00,-0.032,104.5,-3.8,0.1,7.57,-3.40,-11.02,134.8,-700.3,5.9,4.9,-0.9,0.0,AR,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC (SLO)_LUL_AR
29.50,-0.048,75.9,-6.4,0.1,4.11,-3.36,-168.43,135.0,-415.0,6.0,2.6,-1.2,0.0,AR,WO,1.0,_H_(LUL)X (F)HLULIM  F(H)LULIC (SLO)_LUL_AR
