#Time,Rho,X,Z,Alt,AoA,GSE,LUE,Vtot,Vy,Gamma,Pitch,Roll,Yaw,Step,Grade,Points,Details
22.00,10.853,19511.1,5452.7,1849.7,1.31,-1.90,6.55,482.1,-158.3,36.6,1.1,-0.7,0.0,n/a,OK,4.0,    
22.50,10.799,19432.6,5362.4,1849.2,1.25,-1.89,6.36,478.7,-6.2,36.6,1.2,-0.6,0.0,n/a,OK,4.0,    
23.00,10.746,19354.8,5272.6,1848.5,1.10,-1.88,6.18,475.5,-183.6,36.6,0.8,-0.5,0.0,n/a,OK,4.0,    
23.50,10.693,19277.4,5183.5,1846.4,1.14,-1.88,5.99,472.4,-311.1,36.5,0.7,1.0,0.0,n/a,OK,4.0,    
24.00,10.640,19200.7,5095.0,1843.4,1.10,-1.87,5.80,469.3,-440.7,36.5,0.5,1.4,0.0,n/a,OK,4.0,    
24.50,10.588,19124.4,5007.0,1839.1,1.15,-1.87,5.61,466.4,-582.4,36.5,0.4,1.1,0.0,n/a,OK,4.0,    
25.00,10.537,19048.6,4919.6,1834.1,1.27,-1.87,5.42,463.5,-608.2,36.5,0.5,1.0,0.0,n/a,OK,4.0,    
25.50,10.486,18973.3,4832.8,1829.0,1.33,-1.86,5.22,460.6,-601.9,36.5,0.6,0.9,0.0,n/a,OK,4.0,    
26.00,10.435,18898.5,4746.5,1824.2,1.42,-1.86,5.03,457.8,-522.1,36.4,0.8,0.9,0.0,n/a,OK,4.0,    
26.50,10.385,18824.2,4660.8,1820.1,1.35,-1.85,4.84,455.0,-502.2,36.4,0.7,1.0,0.0,n/a,OK,4.0,    
27.00,10.335,18750.4,4575.6,1815.7,1.42,-1.85,4.65,452.2,-533.0,36.4,0.8,1.0,0.0,n/a,OK,4.0,    
27.50,10.286,18677.0,4490.9,1811.5,1.48,-1.85,4.45,449.5,-465.2,36.4,0.9,1.0,0.0,n/a,OK,4.0,    
28.00,10.237,18604.0,4406.8,1807.8,1.49,-1.84,4.26,446.9,-425.3,36.4,1.0,1.0,0.0,n/a,OK,4.0,    
28.50,10.188,18531.6,4323.2,1804.4,1.43,-1.84,4.06,444.2,-407.1,36.3,0.9,1.0,0.0,n/a,OK,4.0,    
29.00,10.140,18459.5,4240.1,1800.9,1.44,-1.83,3.87,441.7,-437.7,36.3,0.9,1.0,0.0,n/a,OK,4.0,    
29.50,10.093,18387.9,4157.4,1797.2,1.50,-1.83,3.67,439.1,-434.5,36.3,1.0,1.0,0.0,n/a,OK,4.0,    
30.00,10.045,18316.7,4075.3,1793.7,1.56,-1.82,3.47,436.6,-396.8,36.3,1.1,1.0,0.0,n/a,OK,4.0,    
30.50,9.998,18245.9,3993.7,1790.6,1.62,-1.82,3.28,434.1,-344.7,36.3,1.2,1.0,0.0,n/a,OK,4.0,    
31.00,9.952,18175.6,3912.5,1788.0,1.67,-1.81,3.08,431.5,-267.9,36.2,1.3,0.9,0.0,n/a,OK,4.0,    
31.50,9.906,18105.7,3831.8,1786.1,1.69,-1.81,2.88,429.1,-197.4,36.2,1.5,0.9,0.0,n/a,OK,4.0,    
32.00,9.860,18036.2,3751.7,1784.8,1.71,-1.80,2.68,426.6,-121.8,36.2,1.6,0.9,0.0,n/a,OK,4.0,    
32.50,9.815,17967.1,3672.0,1784.0,1.65,-1.79,2.48,424.2,-70.1,36.2,1.6,0.9,0.0,n/a,OK,4.0,    
33.00,9.770,17898.4,3592.7,1783.4,1.65,-1.79,2.28,421.8,-80.0,36.2,1.6,0.9,0.0,n/a,OK,4.0,    
33.50,9.726,17830.1,3513.9,1783.0,1.77,-1.78,2.07,419.5,-0.2,36.1,1.8,0.9,0.0,n/a,OK,4.0,    
34.00,9.681,17762.2,3435.6,1783.3,1.74,-1.77,1.87,417.0,81.9,36.1,1.9,1.1,0.0,n/a,OK,4.0,    
34.50,9.638,17694.7,3357.8,1784.0,1.67,-1.76,1.67,414.7,70.6,36.0,1.8,1.5,0.0,n/a,OK,4.0,    
35.00,9.594,17627.6,3280.4,1784.5,1.72,-1.75,1.47,412.4,52.6,36.0,1.8,1.5,0.0,n/a,OK,4.0,    
35.50,9.551,17560.9,3203.5,1784.9,1.72,-1.75,1.26,410.1,34.6,36.0,1.8,1.4,0.0,n/a,OK,4.0,    
36.00,9.509,17494.5,3127.0,1785.1,1.68,-1.74,1.06,407.9,-1.8,35.9,1.7,1.8,0.0,n/a,OK,4.0,    
36.50,9.466,17428.5,3051.0,1784.8,1.60,-1.73,0.85,405.7,-86.6,35.9,1.5,3.4,0.0,n/a,OK,4.0,    
37.00,9.424,17362.7,2975.5,1783.5,1.75,-1.72,0.65,403.6,-185.7,35.7,1.5,5.1,0.0,n/a,OK,4.0,    
37.50,9.383,17297.2,2900.5,1782.2,1.95,-1.72,0.44,401.4,-110.9,35.6,1.8,6.1,0.0,n/a,OK,4.0,    
38.00,9.341,17231.9,2826.1,1781.6,1.89,-1.71,0.23,399.2,-46.2,35.4,1.8,6.9,0.0,n/a,OK,4.0,    
38.50,9.300,17166.8,2752.2,1781.3,1.87,-1.70,0.03,397.0,-28.8,35.3,1.8,6.6,0.0,n/a,OK,4.0,    
39.00,9.259,17101.9,2679.0,1781.2,1.93,-1.69,-0.18,394.9,5.5,35.1,1.9,6.2,0.0,n/a,OK,4.0,    
39.50,9.219,17037.2,2606.3,1781.4,1.96,-1.69,-0.39,392.8,48.9,35.0,2.0,6.1,0.0,n/a,OK,4.0,    
40.00,9.179,16972.7,2534.1,1782.0,2.00,-1.68,-0.59,390.7,84.7,34.8,2.1,6.1,0.0,n/a,OK,4.0,    
40.50,9.139,16908.4,2462.6,1782.9,2.04,-1.67,-0.80,388.6,135.9,34.7,2.2,6.1,0.0,n/a,OK,4.0,    
41.00,9.099,16844.3,2391.6,1784.2,2.07,-1.66,-1.00,386.5,185.4,34.5,2.3,6.1,0.0,n/a,OK,4.0,    
41.50,9.059,16780.5,2321.1,1786.0,2.11,-1.65,-1.21,384.4,237.0,34.4,2.5,6.1,0.0,n/a,OK,4.0,    
42.00,9.020,16716.8,2251.2,1788.1,2.15,-1.64,-1.42,382.3,288.1,34.2,2.6,6.0,0.0,n/a,OK,4.0,    
42.50,8.981,16653.3,2181.9,1790.8,2.18,-1.63,-1.62,380.2,345.7,34.1,2.7,6.1,0.0,n/a,OK,4.0,    
43.00,8.943,16590.0,2113.1,1793.9,2.21,-1.62,-1.83,378.1,403.6,33.9,2.8,6.9,0.0,n/a,OK,4.0,    
43.50,8.904,16526.9,2044.9,1797.4,2.11,-1.61,-2.04,376.1,435.2,33.7,2.7,8.4,0.0,n/a,OK,4.0,    
44.00,8.866,16463.9,1977.4,1800.8,2.01,-1.59,-2.24,374.1,370.4,33.5,2.5,9.4,0.0,n/a,OK,4.0,    
44.50,8.828,16401.0,1910.4,1803.5,2.01,-1.58,-2.45,372.1,286.3,33.3,2.4,10.5,0.0,n/a,OK,4.0,    
45.00,8.790,16338.2,1844.1,1805.7,2.15,-1.57,-2.65,370.1,246.1,32.9,2.5,12.0,0.0,n/a,OK,4.0,    
45.50,8.753,16275.5,1778.5,1807.8,2.29,-1.56,-2.86,368.1,269.8,32.6,2.7,13.1,0.0,n/a,OK,4.0,    
46.00,8.715,16212.7,1713.6,1810.3,2.29,-1.55,-3.06,366.2,305.3,32.2,2.7,14.0,0.0,n/a,OK,4.0,    
46.50,8.678,16149.9,1649.5,1812.8,2.27,-1.54,-3.26,364.2,312.3,31.8,2.7,14.9,0.0,n/a,OK,4.0,    
47.00,8.641,16087.1,1586.2,1815.4,2.26,-1.53,-3.46,362.3,306.7,31.4,2.7,15.3,0.0,n/a,OK,4.0,    
47.50,8.604,16024.2,1523.6,1817.8,2.24,-1.52,-3.66,360.4,266.0,31.0,2.6,15.7,0.0,n/a,OK,4.0,    
48.00,8.567,15961.3,1461.9,1819.9,2.33,-1.51,-3.86,358.5,244.2,30.6,2.7,16.2,0.0,n/a,OK,4.0,    
48.50,8.530,15898.3,1400.9,1822.0,2.41,-1.50,-4.06,356.6,253.0,30.2,2.8,16.2,0.0,n/a,OK,4.0,    
49.00,8.493,15835.2,1340.8,1824.1,2.40,-1.49,-4.26,354.7,249.9,29.8,2.8,16.0,0.0,n/a,OK,4.0,    
49.50,8.456,15772.0,1281.5,1826.1,2.43,-1.47,-4.45,352.8,233.4,29.4,2.8,15.9,0.0,n/a,OK,4.0,    
50.00,8.420,15708.8,1223.0,1828.0,2.50,-1.46,-4.65,351.0,233.0,28.9,2.9,15.8,0.0,n/a,OK,4.0,    
50.50,8.383,15645.5,1165.3,1830.0,2.55,-1.45,-4.84,349.9,250.3,28.5,2.9,15.9,0.0,n/a,OK,4.0,    
51.00,8.347,15581.8,1108.2,1832.2,2.57,-1.44,-5.03,350.4,284.5,28.1,3.0,16.0,0.0,n/a,OK,4.0,    
51.50,8.310,15517.5,1051.4,1834.8,2.56,-1.43,-5.23,351.7,339.3,27.6,3.1,16.4,0.0,n/a,OK,4.0,    
52.00,8.273,15452.5,995.1,1837.8,2.45,-1.42,-5.42,351.9,359.8,27.2,3.0,16.8,0.0,n/a,OK,4.0,    
52.50,8.236,15387.1,939.4,1840.7,2.45,-1.40,-5.61,351.2,338.9,26.7,3.0,17.2,0.0,n/a,OK,4.0,    
53.00,8.199,15321.4,884.4,1843.5,2.35,-1.39,-5.80,350.8,330.4,26.3,2.9,17.9,0.0,n/a,OK,4.0,    
53.50,8.162,15255.3,830.0,1845.8,2.02,-1.38,-5.99,351.1,178.2,26.0,2.3,19.0,0.0,n/a,OK,4.0,    
54.00,8.124,15188.7,776.0,1846.6,2.31,-1.37,-6.18,351.5,42.1,25.4,2.4,19.6,0.0,n/a,OK,4.0,    
54.50,8.086,15121.6,722.6,1847.1,2.62,-1.36,-6.37,351.6,102.0,24.7,2.8,20.6,0.0,n/a,OK,4.0,    
55.00,8.049,15054.0,670.0,1848.1,2.52,-1.35,-6.56,351.4,138.9,24.1,2.7,22.0,0.0,n/a,OK,4.0,    
55.50,8.011,14985.8,618.2,1849.2,2.43,-1.34,-6.75,351.3,124.7,23.6,2.6,22.5,0.0,n/a,OK,4.0,    
56.00,7.973,14917.0,567.2,1850.2,2.47,-1.32,-6.93,351.3,111.7,23.0,2.7,22.9,0.0,n/a,OK,4.0,    
56.50,7.934,14847.8,517.0,1851.2,2.53,-1.31,-7.12,351.3,108.7,22.3,2.7,23.4,0.0,n/a,OK,4.0,    
57.00,7.896,14778.0,467.7,1852.1,2.56,-1.30,-7.30,351.3,110.2,21.7,2.7,23.8,0.0,n/a,OK,4.0,    
57.50,7.857,14707.6,419.2,1853.0,2.57,-1.29,-7.48,351.3,112.6,21.0,2.7,24.1,0.0,n/a,OK,4.0,    
58.00,7.818,14636.7,371.7,1854.0,2.58,-1.28,-7.66,351.2,119.5,20.3,2.7,24.5,0.0,n/a,OK,4.0,    
58.50,7.779,14565.2,325.0,1855.0,2.56,-1.26,-7.84,351.1,123.5,19.6,2.7,24.9,0.0,n/a,OK,4.0,    
59.00,7.739,14493.2,279.3,1856.0,2.56,-1.25,-8.01,351.1,124.3,19.0,2.7,25.3,0.0,n/a,OK,4.0,    
59.50,7.700,14420.7,234.6,1857.0,2.59,-1.24,-8.19,351.0,120.6,18.2,2.7,25.7,0.0,n/a,OK,4.0,    
60.00,7.660,14347.6,190.9,1858.0,2.61,-1.23,-8.36,350.9,120.5,17.5,2.7,26.1,0.0,n/a,OK,4.0,    
60.50,7.620,14273.9,148.2,1859.0,2.62,-1.21,-8.52,350.8,122.7,16.8,2.7,26.5,0.0,n/a,OK,4.0,    
61.00,7.580,14199.8,106.6,1860.1,2.60,-1.20,-8.69,350.8,129.1,16.1,2.7,26.8,0.0,n/a,OK,4.0,    
61.50,7.539,14125.1,66.0,1861.1,2.61,-1.19,-8.85,350.7,125.7,15.3,2.7,26.7,0.0,n/a,OK,4.0,    
62.00,7.499,14049.9,26.4,1862.2,2.64,-1.17,-9.01,350.8,125.2,14.6,2.7,26.4,0.0,n/a,OK,4.0,    
62.50,7.458,13974.1,-12.0,1863.3,2.65,-1.16,-9.17,350.7,138.4,13.9,2.7,26.2,0.0,n/a,OK,4.0,    
63.00,7.417,13897.9,-49.4,1864.5,2.64,-1.14,-9.33,350.7,147.7,13.2,2.7,26.0,0.0,n/a,OK,4.0,    
63.50,7.375,13821.2,-85.8,1865.7,2.64,-1.13,-9.48,350.7,157.1,12.5,2.8,25.9,0.0,n/a,OK,4.0,    
64.00,7.334,13744.1,-121.0,1867.1,2.64,-1.11,-9.63,350.6,168.5,11.8,2.8,25.8,0.0,n/a,OK,4.0,    
64.50,7.292,13666.5,-155.2,1868.6,2.64,-1.10,-9.78,350.6,184.7,11.1,2.8,26.0,0.0,n/a,OK,4.0,    
65.00,7.250,13588.5,-188.3,1870.1,2.61,-1.08,-9.92,350.5,189.6,10.3,2.8,26.7,0.0,n/a,OK,4.0,    
65.50,7.208,13510.1,-220.3,1871.7,2.59,-1.07,-10.06,350.5,194.0,9.6,2.7,27.5,0.0,n/a,OK,4.0,    
66.00,7.166,13431.3,-251.1,1873.3,2.56,-1.05,-10.20,350.4,183.3,8.8,2.7,28.3,0.0,n/a,OK,4.0,    
66.50,7.124,13352.1,-280.7,1874.8,2.55,-1.03,-10.33,350.3,156.8,8.0,2.6,30.1,0.0,n/a,OK,4.0,    
67.00,7.081,13272.5,-309.1,1875.9,2.50,-1.02,-10.46,350.3,99.3,7.0,2.5,34.5,0.0,n/a,OK,4.0,    
67.50,7.038,13192.4,-336.1,1876.3,2.49,-1.00,-10.59,350.3,3.4,5.9,2.3,38.2,-0.0,n/a,OK,4.0,    
68.00,6.995,13111.8,-361.4,1875.9,2.52,-0.99,-10.71,350.3,-111.4,4.9,2.2,39.0,-0.0,n/a,OK,4.0,    
68.50,6.952,13030.8,-385.2,1874.6,2.60,-0.97,-10.83,350.3,-209.6,3.9,2.1,38.9,-0.0,n/a,OK,4.0,    
69.00,6.908,12949.3,-407.3,1872.4,2.69,-0.96,-10.94,350.2,-304.9,2.8,2.0,39.2,-0.0,n/a,OK,4.0,    
69.50,6.864,12867.5,-427.8,1869.7,3.00,-0.95,-11.04,350.1,-333.9,1.4,2.2,39.5,-0.0,n/a,OK,4.0,    
70.00,6.820,12785.3,-446.3,1867.2,3.20,-0.94,-11.13,349.9,-249.6,0.0,2.4,39.7,-0.0,n/a,OK,4.0,    
70.50,6.776,12702.7,-462.7,1865.4,3.11,-0.92,-11.22,349.7,-182.4,1.3,2.5,40.0,-0.0,n/a,OK,4.0,    
71.00,6.732,12619.8,-477.0,1864.1,3.12,-0.91,-11.30,349.7,-139.3,2.6,2.5,40.1,-0.0,n/a,OK,4.0,    
71.50,6.687,12536.6,-489.4,1863.2,3.26,-0.89,-11.37,349.5,-57.3,4.0,2.7,40.2,-0.0,n/a,OK,4.0,    
72.00,6.642,12453.2,-499.5,1863.2,3.34,-0.87,-11.43,349.4,55.4,5.4,3.0,40.3,-0.0,n/a,OK,4.0,    
72.50,6.597,12369.5,-507.3,1864.1,3.21,-0.85,-11.49,349.3,158.5,6.7,3.0,40.5,-0.0,n/a,OK,4.0,    
73.00,6.552,12285.7,-513.1,1865.4,2.86,-0.83,-11.53,349.4,119.9,7.7,2.7,41.0,-0.0,n/a,OK,4.0,    
73.50,6.507,12201.8,-517.0,1866.0,2.92,-0.82,-11.56,349.6,32.4,8.8,2.6,41.0,-0.0,n/a,OK,4.0,    
74.00,6.462,12117.8,-519.0,1866.3,3.23,-0.80,-11.59,349.6,79.4,10.3,3.0,39.7,-0.0,n/a,OK,4.0,    
74.50,6.416,12033.8,-518.7,1867.4,3.14,-0.78,-11.61,349.3,176.5,11.4,3.1,36.8,-0.0,n/a,OK,4.0,    
75.00,6.371,11949.8,-516.6,1869.0,2.89,-0.75,-11.61,349.4,202.6,12.1,3.0,33.3,-0.0,n/a,OK,4.0,    
75.50,6.326,11865.9,-512.9,1870.8,2.87,-0.73,-11.61,349.5,225.3,12.9,3.1,30.8,-0.0,n/a,OK,4.0,    
76.00,6.280,11782.0,-507.8,1872.9,2.91,-0.71,-11.61,349.6,289.2,13.8,3.2,28.6,-0.0,n/a,OK,4.0,    
76.50,6.235,11698.2,-501.3,1875.6,2.85,-0.68,-11.59,349.6,372.6,14.5,3.3,26.4,-0.0,n/a,OK,4.0,    
77.00,6.190,11614.5,-493.4,1879.1,2.79,-0.66,-11.57,349.6,457.5,15.1,3.4,23.9,-0.0,n/a,OK,4.0,    
77.50,6.144,11530.9,-484.4,1883.2,2.73,-0.63,-11.54,349.6,542.9,15.7,3.6,21.1,-0.0,n/a,OK,4.0,    
78.00,6.099,11447.5,-474.5,1888.0,2.53,-0.60,-11.51,349.6,585.1,16.0,3.4,18.0,-0.0,n/a,OK,4.0,    
78.50,6.054,11364.1,-463.7,1892.8,2.43,-0.57,-11.47,349.7,562.2,16.3,3.3,14.6,-0.0,n/a,OK,4.0,    
79.00,6.009,11280.7,-452.4,1897.5,2.47,-0.55,-11.43,349.7,571.6,16.6,3.4,11.3,-0.0,n/a,OK,4.0,    
79.50,5.963,11197.5,-440.5,1902.3,2.35,-0.52,-11.39,349.7,583.5,16.8,3.3,8.0,-0.0,n/a,OK,4.0,    
80.00,5.918,11114.2,-428.3,1906.8,2.05,-0.49,-11.34,349.7,471.2,16.8,2.8,4.8,-0.0,n/a,OK,4.0,    
80.50,5.873,11031.0,-415.9,1910.1,2.07,-0.46,-11.30,349.9,317.3,16.8,2.6,1.9,-0.0,n/a,OK,4.0,    
81.00,5.828,10947.8,-403.5,1912.4,2.13,-0.43,-11.25,349.9,228.4,16.8,2.5,-0.3,-0.0,n/a,OK,4.0,    
81.50,5.783,10864.5,-391.0,1913.8,2.09,-0.40,-11.20,350.0,115.9,16.7,2.3,-2.3,-0.0,n/a,OK,4.0,    
82.00,5.737,10781.2,-378.5,1914.4,2.18,-0.38,-11.15,350.0,27.4,16.6,2.2,-3.7,-0.0,n/a,OK,4.0,    
82.50,5.692,10697.9,-366.2,1914.6,2.40,-0.35,-11.09,350.0,29.8,16.6,2.5,-3.2,-0.0,n/a,OK,4.0,    
83.00,5.647,10614.6,-354.0,1915.1,2.44,-0.33,-11.04,350.1,97.4,16.5,2.6,-2.6,-0.0,n/a,OK,4.0,    
83.50,5.602,10531.2,-341.8,1916.0,2.28,-0.30,-10.99,350.1,111.2,16.4,2.5,-2.3,-0.0,n/a,OK,4.0,    
84.00,5.557,10447.9,-329.8,1916.6,2.04,-0.28,-10.94,350.2,13.4,16.4,2.1,-1.5,-0.0,n/a,OK,4.0,    
84.50,5.511,10364.5,-317.8,1916.2,2.18,-0.25,-10.89,350.2,-99.7,16.4,2.0,-0.2,-0.0,n/a,OK,4.0,    
85.00,5.466,10281.1,-305.8,1915.4,2.45,-0.22,-10.84,350.3,-63.3,16.4,2.4,1.2,-0.0,n/a,OK,4.0,    
85.50,5.421,10197.7,-293.7,1915.2,2.48,-0.20,-10.78,350.3,14.2,16.4,2.5,1.4,-0.0,n/a,OK,4.0,    
86.00,5.376,10114.3,-281.6,1915.6,2.41,-0.17,-10.73,350.2,62.7,16.5,2.5,1.1,-0.0,n/a,OK,4.0,    
86.50,5.331,10030.9,-269.5,1916.2,2.43,-0.14,-10.67,350.1,99.6,16.5,2.6,1.3,-0.0,n/a,OK,4.0,    
87.00,5.285,9947.5,-257.4,1917.3,2.46,-0.11,-10.61,350.1,154.4,16.6,2.7,1.7,-0.0,n/a,OK,4.0,    
87.50,5.240,9864.2,-245.1,1918.8,2.49,-0.08,-10.55,349.8,208.4,16.6,2.8,2.1,-0.0,n/a,OK,4.0,    
88.00,5.195,9781.0,-232.9,1920.8,2.52,-0.05,-10.49,349.7,272.1,16.7,2.9,2.0,-0.0,n/a,OK,4.0,    
88.50,5.150,9697.8,-220.5,1923.1,2.24,-0.01,-10.43,349.7,274.9,16.7,2.6,0.9,-0.0,n/a,OK,4.0,    
89.00,5.105,9614.6,-208.1,1924.9,2.10,0.02,-10.37,349.8,134.1,16.7,2.3,0.5,-0.0,n/a,OK,4.0,    
89.50,5.060,9531.3,-195.7,1925.8,2.36,0.05,-10.30,349.8,108.9,16.7,2.5,0.6,-0.0,n/a,OK,4.0,    
90.00,5.015,9448.1,-183.3,1926.8,2.36,0.09,-10.24,349.7,134.8,16.7,2.6,-0.2,-0.0,n/a,OK,4.0,    
90.50,4.970,9364.9,-170.9,1927.8,2.18,0.12,-10.17,349.7,80.2,16.7,2.3,-1.4,-0.0,n/a,OK,4.0,    
91.00,4.925,9281.7,-158.5,1928.1,2.18,0.16,-10.10,349.7,-20.0,16.6,2.1,-2.0,-0.0,n/a,OK,4.0,    
91.50,4.880,9198.5,-146.2,1927.9,2.43,0.19,-10.04,349.7,-1.3,16.5,2.4,-2.8,-0.0,n/a,OK,4.0,    
92.00,4.835,9115.2,-134.1,1928.1,2.43,0.22,-9.97,349.7,56.6,16.5,2.5,-2.9,-0.0,n/a,OK,4.0,    
92.50,4.790,9032.0,-122.0,1928.6,2.38,0.26,-9.90,349.7,64.8,16.4,2.5,-2.6,-0.0,n/a,OK,4.0,    
