#Time,Rho,X,Z,Alt,AoA,GSE,LUE,Vtot,Vy,Gamma,Pitch,Roll,Yaw,Step,Grade,Points,Details
28.00,30.039,51829.2,20636.7,12616.2,1.15,0.45,12.61,635.6,-9448.2,12.1,-7.1,0.2,-0.0,n/a,OK,4.0,    
28.50,29.955,51684.0,20579.5,12537.5,1.15,0.44,12.61,634.7,-9439.3,12.1,-7.1,0.2,-0.0,n/a,OK,4.0,    
29.00,29.870,51538.9,20522.4,12458.9,1.14,0.42,12.61,634.0,-9427.4,12.1,-7.1,0.2,-0.0,n/a,OK,4.0,    
29.50,29.786,51394.0,20465.2,12380.4,1.14,0.41,12.61,633.3,-9413.5,12.1,-7.1,0.3,-0.0,n/a,OK,4.0,    
30.00,29.702,51249.3,20408.2,12302.0,1.15,0.39,12.61,632.5,-9407.7,12.1,-7.1,0.3,-0.0,n/a,OK,4.0,    
30.50,29.619,51104.8,20351.2,12223.6,1.16,0.38,12.61,631.8,-9390.9,12.1,-7.1,-0.0,-0.0,n/a,OK,4.0,    
31.00,29.535,50960.5,20294.2,12145.5,1.17,0.37,12.61,631.1,-9353.8,12.2,-7.0,-1.3,-0.0,n/a,OK,4.0,    
31.50,29.451,50816.3,20237.2,12067.7,1.18,0.35,12.61,630.4,-9310.3,12.3,-7.0,-2.9,-0.0,n/a,OK,4.0,    
32.00,29.367,50672.4,20180.2,11990.4,1.18,0.34,12.61,629.6,-9257.6,12.4,-7.0,-4.6,-0.0,n/a,OK,4.0,    
32.50,29.284,50528.7,20122.9,11913.4,1.18,0.33,12.61,628.9,-9201.0,12.5,-6.9,-6.3,-0.0,n/a,OK,4.0,    
33.00,29.200,50385.2,20065.5,11837.0,1.18,0.31,12.61,628.3,-9145.2,12.6,-6.9,-8.0,-0.0,n/a,OK,4.0,    
33.50,29.117,50242.0,20007.7,11761.0,1.18,0.30,12.61,627.6,-9092.5,12.8,-6.8,-9.5,-0.0,n/a,OK,4.0,    
34.00,29.034,50099.2,19949.6,11685.4,1.17,0.28,12.61,626.9,-9048.5,13.0,-6.8,-10.5,-0.0,n/a,OK,4.0,    
34.50,28.951,49956.6,19891.2,11610.1,1.16,0.27,12.61,626.3,-9028.8,13.0,-6.8,-5.0,-0.0,n/a,OK,4.0,    
35.00,28.868,49814.2,19832.7,11534.9,1.14,0.26,12.61,625.7,-9021.5,12.9,-6.8,1.8,-0.0,n/a,OK,4.0,    
35.50,28.785,49672.0,19774.3,11459.7,1.12,0.24,12.61,625.1,-9016.3,12.8,-6.8,4.3,-0.0,n/a,OK,4.0,    
36.00,28.702,49529.8,19716.2,11384.7,1.13,0.23,12.61,624.6,-8994.9,12.7,-6.8,4.9,-0.0,n/a,OK,4.0,    
36.50,28.619,49387.6,19658.2,11309.8,1.13,0.22,12.61,624.0,-8972.3,12.7,-6.8,4.8,-0.0,n/a,OK,4.0,    
37.00,28.536,49245.6,19600.5,11235.1,1.13,0.20,12.60,623.4,-8956.0,12.6,-6.8,4.6,-0.0,n/a,OK,4.0,    
37.50,28.453,49103.6,19542.9,11160.5,1.13,0.19,12.60,622.9,-8941.1,12.6,-6.8,4.3,-0.0,n/a,OK,4.0,    
38.00,28.371,48961.7,19485.4,11086.1,1.11,0.17,12.60,622.4,-8926.2,12.5,-6.8,3.1,-0.0,n/a,OK,4.0,    
38.50,28.288,48819.9,19428.2,11011.7,1.11,0.16,12.60,621.9,-8918.7,12.5,-6.8,1.0,-0.0,n/a,OK,4.0,    
39.00,28.205,48678.2,19370.9,10937.4,1.10,0.15,12.60,621.4,-8914.2,12.6,-6.8,-0.0,-0.0,n/a,OK,4.0,    
39.50,28.123,48536.7,19313.7,10863.2,1.09,0.13,12.60,620.9,-8907.6,12.6,-6.8,-0.3,-0.0,n/a,OK,4.0,    
40.00,28.041,48395.2,19256.5,10789.0,1.09,0.12,12.60,620.5,-8903.7,12.6,-6.8,-0.4,-0.0,n/a,OK,4.0,    
40.50,27.958,48253.9,19199.3,10714.8,1.09,0.10,12.60,620.1,-8897.6,12.6,-6.8,-0.4,-0.0,n/a,OK,4.0,    
41.00,27.876,48112.6,19142.1,10640.7,1.09,0.09,12.60,619.6,-8886.6,12.6,-6.8,-0.3,-0.0,n/a,OK,4.0,    
41.50,27.794,47971.5,19085.0,10566.7,1.08,0.07,12.60,619.2,-8875.8,12.6,-6.8,-0.3,-0.0,n/a,OK,4.0,    
42.00,27.712,47830.5,19027.8,10492.7,1.08,0.06,12.60,618.9,-8867.8,12.6,-6.8,-0.4,-0.0,n/a,OK,4.0,    
42.50,27.630,47689.6,18970.7,10418.9,1.08,0.05,12.59,618.5,-8860.0,12.7,-6.8,-0.5,-0.0,n/a,OK,4.0,    
43.00,27.547,47548.8,18913.5,10345.1,1.07,0.03,12.59,618.2,-8848.9,12.7,-6.8,-0.5,-0.0,n/a,OK,4.0,    
43.50,27.465,47408.0,18856.4,10271.4,1.07,0.02,12.59,617.8,-8842.7,12.7,-6.8,-0.5,-0.0,n/a,OK,4.0,    
44.00,27.383,47267.4,18799.2,10197.7,1.06,0.00,12.59,617.5,-8832.8,12.7,-6.8,-0.5,-0.0,n/a,OK,4.0,    
44.50,27.302,47126.8,18742.0,10124.1,1.06,-0.01,12.59,617.2,-8825.2,12.7,-6.8,-0.5,-0.0,n/a,OK,4.0,    
45.00,27.220,46986.4,18684.8,10050.6,1.05,-0.03,12.59,616.9,-8815.0,12.7,-6.8,-0.5,-0.0,n/a,OK,4.0,    
45.50,27.138,46846.0,18627.6,9977.2,1.07,-0.04,12.59,616.7,-8799.0,12.8,-6.8,-0.8,-0.0,n/a,OK,4.0,    
46.00,27.056,46705.7,18570.3,9904.0,1.07,-0.06,12.59,616.4,-8765.5,12.8,-6.8,-1.6,-0.0,n/a,OK,4.0,    
46.50,26.974,46565.4,18513.0,9831.1,1.07,-0.07,12.58,616.1,-8733.0,12.9,-6.8,-2.5,-0.0,n/a,OK,4.0,    
47.00,26.892,46425.3,18455.5,9758.5,1.06,-0.09,12.58,615.9,-8696.3,12.9,-6.7,-3.3,-0.0,n/a,OK,4.0,    
47.50,26.811,46285.3,18397.9,9686.1,1.07,-0.10,12.58,615.6,-8664.9,13.0,-6.7,-4.1,-0.0,n/a,OK,4.0,    
48.00,26.729,46145.4,18340.2,9614.1,1.07,-0.12,12.58,615.4,-8628.9,13.1,-6.7,-4.9,-0.0,n/a,OK,4.0,    
48.50,26.647,46005.7,18282.2,9542.4,1.07,-0.13,12.58,615.2,-8584.6,13.2,-6.6,-5.7,-0.0,n/a,OK,4.0,    
49.00,26.566,45866.0,18224.0,9471.0,1.07,-0.15,12.57,614.9,-8543.6,13.3,-6.6,-6.4,-0.0,n/a,OK,4.0,    
49.50,26.484,45726.6,18165.6,9399.9,1.06,-0.16,12.57,614.7,-8512.3,13.4,-6.6,-6.8,-0.0,n/a,OK,4.0,    
50.00,26.402,45587.3,18106.9,9329.0,1.05,-0.18,12.57,614.5,-8503.3,13.5,-6.6,-6.6,-0.0,n/a,OK,4.0,    
50.50,26.321,45448.1,18047.9,9258.2,1.05,-0.19,12.56,614.3,-8490.4,13.6,-6.6,-6.5,-0.0,n/a,OK,4.0,    
51.00,26.239,45309.1,17988.7,9187.5,1.04,-0.21,12.56,614.1,-8476.8,13.7,-6.6,-6.5,-0.0,n/a,OK,4.0,    
51.50,26.158,45170.3,17929.2,9117.0,1.04,-0.22,12.55,613.9,-8462.7,13.8,-6.6,-6.5,-0.0,n/a,OK,4.0,    
52.00,26.076,45031.6,17869.5,9046.5,1.03,-0.24,12.55,613.8,-8452.0,14.0,-6.6,-6.6,-0.0,n/a,OK,4.0,    
52.50,25.995,44893.1,17809.5,8976.1,1.03,-0.25,12.54,613.6,-8443.2,14.1,-6.6,-6.6,-0.0,n/a,OK,4.0,    
53.00,25.913,44754.7,17749.2,8905.8,1.03,-0.27,12.54,613.4,-8436.2,14.2,-6.6,-6.6,-0.0,n/a,OK,4.0,    
53.50,25.832,44616.4,17688.7,8835.5,1.02,-0.28,12.53,613.3,-8425.5,14.3,-6.6,-6.6,-0.0,n/a,OK,4.0,    
54.00,25.750,44478.4,17627.9,8765.4,1.02,-0.30,12.52,613.1,-8415.0,14.4,-6.6,-6.6,-0.0,n/a,OK,4.0,    
54.50,25.669,44340.4,17566.9,8695.3,1.02,-0.31,12.52,613.0,-8410.2,14.5,-6.6,-6.6,-0.0,n/a,OK,4.0,    
55.00,25.588,44202.6,17505.6,8625.2,1.01,-0.33,12.51,612.9,-8404.4,14.6,-6.6,-6.6,-0.0,n/a,OK,4.0,    
55.50,25.506,44065.0,17444.0,8555.2,1.01,-0.35,12.50,612.8,-8401.7,14.7,-6.6,-6.6,-0.0,n/a,OK,4.0,    
56.00,25.425,43927.5,17382.1,8485.2,1.01,-0.36,12.49,612.6,-8392.1,14.8,-6.6,-6.6,-0.0,n/a,OK,4.0,    
56.50,25.344,43790.1,17320.0,8415.3,1.01,-0.38,12.49,612.5,-8390.2,14.9,-6.6,-6.6,-0.0,n/a,OK,4.0,    
57.00,25.262,43652.9,17257.6,8345.4,1.00,-0.39,12.48,612.4,-8384.5,15.0,-6.6,-6.6,-0.0,n/a,OK,4.0,    
57.50,25.181,43515.9,17195.0,8275.5,1.00,-0.41,12.47,612.3,-8381.4,15.1,-6.6,-6.6,-0.0,n/a,OK,4.0,    
58.00,25.100,43379.0,17132.1,8205.7,1.00,-0.43,12.46,612.2,-8377.2,15.2,-6.6,-6.6,-0.0,n/a,OK,4.0,    
58.50,25.019,43242.2,17068.9,8135.9,1.00,-0.44,12.45,612.1,-8373.0,15.3,-6.6,-6.6,-0.0,n/a,OK,4.0,    
59.00,24.937,43105.6,17005.4,8066.2,1.00,-0.46,12.44,612.0,-8369.0,15.5,-6.6,-6.6,-0.0,n/a,OK,4.0,    
59.50,24.856,42969.1,16941.7,7996.4,1.00,-0.47,12.42,611.9,-8368.4,15.6,-6.6,-6.6,-0.0,n/a,OK,4.0,    
60.00,24.775,42832.7,16877.8,7926.7,0.99,-0.49,12.41,611.9,-8364.2,15.7,-6.6,-6.6,-0.0,n/a,OK,4.0,    
60.50,24.694,42696.5,16813.5,7857.0,0.99,-0.51,12.40,611.8,-8358.9,15.8,-6.6,-6.6,-0.0,n/a,OK,4.0,    
61.00,24.613,42560.4,16749.0,7787.4,0.99,-0.52,12.39,611.8,-8353.4,15.9,-6.6,-6.6,-0.0,n/a,OK,4.0,    
61.50,24.532,42424.5,16684.2,7717.8,0.99,-0.54,12.37,611.7,-8351.8,16.0,-6.6,-6.6,-0.0,n/a,OK,4.0,    
62.00,24.451,42288.7,16619.2,7648.2,0.98,-0.56,12.36,611.6,-8350.0,16.1,-6.6,-6.6,-0.0,n/a,OK,4.0,    
62.50,24.370,42153.1,16553.8,7578.6,0.98,-0.58,12.35,611.5,-8348.1,16.2,-6.6,-6.6,-0.0,n/a,OK,4.0,    
63.00,24.288,42017.6,16488.3,7509.1,0.98,-0.59,12.33,611.5,-8341.9,16.3,-6.6,-6.6,-0.0,n/a,OK,4.0,    
63.50,24.207,41882.2,16422.4,7439.5,0.98,-0.61,12.32,611.4,-8342.3,16.4,-6.6,-6.6,-0.0,n/a,OK,4.0,    
64.00,24.126,41747.0,16356.3,7370.0,0.98,-0.63,12.30,611.4,-8338.4,16.5,-6.6,-6.6,-0.0,n/a,OK,4.0,    
64.50,24.045,41611.9,16289.9,7300.6,0.97,-0.64,12.29,611.3,-8333.8,16.6,-6.6,-6.5,-0.0,n/a,OK,4.0,    
65.00,23.964,41476.9,16223.3,7231.1,0.97,-0.66,12.27,611.3,-8332.3,16.7,-6.6,-5.9,-0.0,n/a,OK,4.0,    
65.50,23.883,41342.1,16156.4,7161.7,0.97,-0.68,12.25,611.2,-8328.4,16.8,-6.6,-4.8,-0.0,n/a,OK,4.0,    
66.00,23.803,41207.4,16089.3,7092.3,0.97,-0.70,12.24,611.2,-8328.7,16.9,-6.6,-3.6,-0.0,n/a,OK,4.0,    
66.50,23.722,41072.7,16022.1,7022.9,0.96,-0.72,12.22,611.2,-8328.9,16.9,-6.6,-3.1,-0.0,n/a,OK,4.0,    
67.00,23.641,40938.1,15954.7,6953.5,0.96,-0.73,12.20,611.1,-8327.5,17.0,-6.6,-3.5,-0.0,n/a,OK,4.0,    
67.50,23.560,40803.7,15887.2,6884.1,0.95,-0.75,12.18,611.1,-8327.1,17.0,-6.6,-3.9,-0.0,n/a,OK,4.0,    
68.00,23.479,40669.3,15819.5,6814.7,0.95,-0.77,12.16,611.1,-8327.9,17.1,-6.6,-4.0,-0.0,n/a,OK,4.0,    
68.50,23.398,40535.0,15751.6,6745.3,0.96,-0.79,12.14,611.0,-8326.9,17.2,-6.6,-4.0,-0.0,n/a,OK,4.0,    
69.00,23.317,40400.8,15683.6,6675.9,0.95,-0.81,12.12,611.0,-8321.1,17.2,-6.6,-3.8,-0.0,n/a,OK,4.0,    
69.50,23.236,40266.6,15615.4,6606.6,0.95,-0.83,12.10,611.0,-8320.2,17.3,-6.6,-3.2,-0.0,n/a,OK,4.0,    
70.00,23.155,40132.6,15547.1,6537.2,0.95,-0.84,12.08,611.0,-8319.2,17.3,-6.6,-2.9,-0.0,n/a,OK,4.0,    
70.50,23.075,39998.6,15478.6,6467.9,0.95,-0.86,12.06,611.0,-8318.1,17.4,-6.6,-2.8,-0.0,n/a,OK,4.0,    
71.00,22.994,39864.6,15410.0,6398.6,0.94,-0.88,12.04,610.9,-8317.6,17.4,-6.6,-2.4,-0.0,n/a,OK,4.0,    
71.50,22.913,39730.8,15341.3,6329.3,0.94,-0.90,12.02,610.9,-8318.6,17.4,-6.6,-1.2,-0.0,n/a,OK,4.0,    
72.00,22.832,39597.0,15272.6,6260.0,0.93,-0.92,12.00,610.9,-8320.0,17.4,-6.6,0.2,-0.0,n/a,OK,4.0,    
72.50,22.751,39463.1,15203.9,6190.7,0.95,-0.94,11.98,610.9,-8308.5,17.4,-6.6,1.1,-0.0,n/a,OK,4.0,    
73.00,22.671,39329.3,15135.1,6121.6,0.96,-0.96,11.96,610.9,-8274.0,17.4,-6.5,1.3,-0.0,n/a,OK,4.0,    
73.50,22.590,39195.4,15066.4,6052.8,0.97,-0.98,11.94,610.8,-8226.4,17.4,-6.5,1.2,-0.0,n/a,OK,4.0,    
74.00,22.509,39061.6,14997.7,5984.5,0.98,-1.00,11.91,610.7,-8157.7,17.4,-6.4,1.2,-0.0,n/a,OK,4.0,    
74.50,22.428,38927.7,14929.0,5916.9,0.99,-1.02,11.89,610.6,-8071.0,17.4,-6.3,1.2,-0.0,n/a,OK,4.0,    
75.00,22.347,38793.8,14860.4,5850.0,1.00,-1.04,11.87,610.5,-7973.9,17.4,-6.2,1.2,-0.0,n/a,OK,4.0,    
75.50,22.267,38659.9,14791.7,5784.0,1.03,-1.06,11.85,610.5,-7846.8,17.4,-6.1,1.1,-0.0,n/a,OK,4.0,    
76.00,22.186,38525.9,14723.1,5719.3,1.05,-1.08,11.83,610.3,-7681.9,17.3,-5.9,0.9,-0.0,n/a,OK,4.0,    
76.50,22.105,38392.0,14654.5,5656.0,1.06,-1.09,11.80,610.1,-7495.9,17.3,-5.7,0.8,-0.0,n/a,OK,4.0,    
77.00,22.024,38258.0,14585.9,5594.3,1.07,-1.11,11.78,609.9,-7303.9,17.3,-5.5,0.7,-0.0,n/a,OK,4.0,    
77.50,21.943,38124.0,14517.3,5534.2,1.07,-1.13,11.76,609.7,-7102.5,17.3,-5.3,0.7,-0.0,n/a,OK,4.0,    
78.00,21.863,37990.0,14448.7,5475.9,1.09,-1.14,11.73,609.5,-6891.5,17.3,-5.1,0.7,-0.0,n/a,OK,4.0,    
78.50,21.782,37856.0,14380.1,5419.4,1.09,-1.16,11.71,609.2,-6661.3,17.3,-4.9,0.7,-0.0,n/a,OK,4.0,    
79.00,21.701,37722.0,14311.6,5364.8,1.09,-1.17,11.69,608.9,-6429.2,17.3,-4.7,0.7,-0.0,n/a,OK,4.0,    
79.50,21.620,37588.1,14243.0,5312.1,1.10,-1.19,11.66,608.6,-6196.9,17.3,-4.5,0.7,-0.0,n/a,OK,4.0,    
80.00,21.540,37454.1,14174.5,5261.4,1.10,-1.20,11.64,608.2,-5960.9,17.3,-4.3,0.7,-0.0,n/a,OK,4.0,    
80.50,21.459,37320.1,14106.1,5212.7,1.10,-1.22,11.62,607.9,-5731.5,17.3,-4.1,0.7,-0.0,n/a,OK,4.0,    
81.00,21.378,37186.2,14037.6,5165.9,1.10,-1.23,11.59,607.5,-5495.4,17.3,-3.9,0.6,-0.0,n/a,OK,4.0,    
81.50,21.297,37052.4,13969.1,5121.0,1.10,-1.24,11.57,607.1,-5259.4,17.3,-3.7,0.4,-0.0,n/a,OK,4.0,    
82.00,21.217,36918.5,13900.7,5078.2,1.09,-1.25,11.54,606.7,-5018.7,17.3,-3.5,0.3,-0.0,n/a,OK,4.0,    
82.50,21.136,36784.8,13832.3,5037.3,1.09,-1.26,11.52,606.3,-4782.8,17.3,-3.2,0.2,-0.0,n/a,OK,4.0,    
83.00,21.056,36651.1,13763.9,4998.4,1.10,-1.27,11.50,605.8,-4547.7,17.3,-3.0,0.1,-0.0,n/a,OK,4.0,    
83.50,20.975,36517.4,13695.5,4961.4,1.10,-1.28,11.47,605.4,-4307.1,17.3,-2.8,-0.0,-0.0,n/a,OK,4.0,    
84.00,20.895,36383.9,13627.2,4926.4,1.10,-1.28,11.45,605.0,-4080.9,17.3,-2.6,-0.1,-0.0,n/a,OK,4.0,    
84.50,20.814,36250.4,13558.8,4893.3,1.04,-1.29,11.42,604.5,-3877.6,17.3,-2.5,-0.1,-0.0,n/a,OK,4.0,    
85.00,20.734,36117.0,13490.4,4861.4,0.95,-1.29,11.39,604.0,-3783.7,17.3,-2.5,-0.1,-0.0,n/a,OK,4.0,    
85.50,20.653,35983.8,13422.1,4830.0,0.93,-1.30,11.37,603.6,-3772.9,17.3,-2.5,-0.2,-0.0,n/a,OK,4.0,    
86.00,20.573,35851.0,13354.0,4798.7,0.95,-1.31,11.34,598.1,-3712.1,17.3,-2.4,-0.3,-0.0,n/a,OK,4.0,    
86.50,20.494,35720.2,13286.8,4768.2,0.97,-1.31,11.32,588.2,-3616.2,17.3,-2.4,-0.3,-0.0,n/a,OK,4.0,    
87.00,20.417,35591.4,13220.6,4738.4,0.97,-1.32,11.29,581.3,-3530.1,17.3,-2.4,-0.3,-0.0,n/a,OK,4.0,    
87.50,20.340,35464.0,13155.1,4709.3,0.97,-1.32,11.27,575.5,-3461.2,17.3,-2.3,-0.3,-0.0,n/a,OK,4.0,    
88.00,20.264,35337.9,13090.1,4680.8,1.01,-1.33,11.24,569.5,-3354.7,17.3,-2.2,-0.3,-0.0,n/a,OK,4.0,    
88.50,20.189,35213.3,13025.9,4653.3,1.03,-1.33,11.21,563.3,-3242.6,17.3,-2.1,-0.3,-0.0,n/a,OK,4.0,    
89.00,20.115,35090.1,12962.3,4626.8,1.04,-1.34,11.19,557.1,-3109.9,17.3,-2.0,-0.3,-0.0,n/a,OK,4.0,    
