#Time,Rho,X,Z,Alt,AoA,GSE,LUE,Vtot,Vy,Gamma,Pitch,Roll,Yaw,Step,Grade,Points,Details
23.50,43.453,66084.0,46167.2,5512.1,2.89,-2.31,25.84,568.7,-7151.6,150.8,-6.2,70.5,0.0,n/a,OK,4.0,    
24.00,43.503,66227.9,46122.7,5453.9,2.94,-2.32,25.75,567.5,-6785.9,147.7,-5.6,66.6,0.0,n/a,OK,4.0,    
24.50,43.549,66369.1,46071.0,5399.0,2.92,-2.33,25.67,566.1,-6395.5,144.7,-5.2,66.3,0.0,n/a,OK,4.0,    
25.00,43.593,66507.1,46012.5,5346.9,2.81,-2.34,25.58,564.9,-6100.6,141.9,-5.0,66.4,0.0,n/a,OK,4.0,    
25.50,43.633,66642.0,45947.6,5297.0,2.58,-2.36,25.48,563.9,-5892.3,139.4,-4.8,66.6,0.0,n/a,OK,4.0,    
26.00,43.669,66773.6,45877.0,5248.5,2.69,-2.37,25.39,563.1,-5720.0,136.7,-4.6,66.0,0.0,n/a,OK,4.0,    
26.50,43.703,66901.4,45800.3,5202.4,2.75,-2.38,25.30,562.1,-5286.1,133.7,-4.1,62.5,0.0,n/a,OK,4.0,    
27.00,43.733,67025.1,45717.7,5160.4,2.64,-2.39,25.20,561.1,-4768.9,131.2,-3.4,60.1,0.0,n/a,OK,4.0,    
27.50,43.759,67144.8,45630.0,5122.7,2.48,-2.40,25.10,560.1,-4301.2,128.9,-3.0,59.9,0.0,n/a,OK,4.0,    
28.00,43.783,67260.7,45537.7,5088.3,2.44,-2.41,25.00,559.2,-3946.6,126.7,-2.7,59.9,0.0,n/a,OK,4.0,    
28.50,43.804,67372.5,45441.1,5057.3,2.55,-2.41,24.90,558.2,-3425.6,124.1,-2.1,57.3,0.0,n/a,OK,4.0,    
29.00,43.821,67479.8,45340.0,5031.7,2.44,-2.42,24.80,557.1,-2671.1,121.9,-1.2,50.9,0.0,n/a,OK,4.0,    
29.50,43.836,67583.3,45235.4,5012.2,2.18,-2.42,24.69,556.1,-2035.4,120.5,-0.6,48.8,0.0,n/a,OK,4.0,    
30.00,43.849,67683.6,45128.1,4997.1,1.99,-2.43,24.59,555.2,-1608.5,119.0,-0.3,50.3,0.0,n/a,OK,4.0,    
30.50,43.860,67780.6,45018.4,4984.8,1.90,-2.43,24.49,554.4,-1324.3,117.4,-0.1,51.9,0.0,n/a,OK,4.0,    
31.00,43.868,67874.3,44906.2,4974.9,1.68,-2.43,24.39,553.6,-1070.8,115.9,0.1,53.2,0.0,n/a,OK,4.0,    
31.50,43.875,67964.8,44791.8,4966.2,1.61,-2.43,24.29,552.9,-1043.7,114.5,0.0,56.9,0.0,n/a,OK,4.0,    
32.00,43.880,68051.8,44675.2,4958.2,1.69,-2.44,24.18,552.0,-833.8,112.5,0.2,57.2,0.0,n/a,OK,4.0,    
32.50,43.882,68134.9,44556.2,4951.9,1.68,-2.44,24.08,551.1,-696.6,110.9,0.4,56.7,0.0,n/a,OK,4.0,    
33.00,43.882,68214.5,44435.2,4946.7,1.70,-2.44,23.98,550.2,-530.9,109.2,0.6,56.4,0.0,n/a,OK,4.0,    
33.50,43.880,68290.4,44312.4,4943.0,1.74,-2.44,23.88,549.3,-356.2,107.5,0.8,56.4,0.0,n/a,OK,4.0,    
34.00,43.876,68362.4,44187.7,4940.8,1.74,-2.44,23.78,548.4,-168.2,105.7,0.9,56.8,0.0,n/a,OK,4.0,    
34.50,43.870,68430.5,44061.2,4940.1,1.82,-2.44,23.67,547.4,33.1,103.9,1.2,57.0,0.0,n/a,OK,4.0,    
35.00,43.861,68494.1,43932.9,4941.9,2.20,-2.44,23.57,546.2,483.0,101.4,1.8,56.6,0.0,n/a,OK,4.0,    
35.50,43.850,68552.1,43802.7,4948.7,2.16,-2.44,23.48,544.8,1144.0,99.0,2.5,56.2,0.0,n/a,OK,4.0,    
36.00,43.835,68604.8,43670.8,4959.9,1.84,-2.43,23.38,543.5,1498.0,97.3,2.7,57.0,0.0,n/a,OK,4.0,    
36.50,43.819,68653.4,43537.9,4972.8,1.81,-2.43,23.28,542.3,1591.3,95.7,2.7,58.3,0.0,n/a,OK,4.0,    
37.00,43.801,68698.1,43404.1,4986.1,1.59,-2.43,23.18,541.3,1554.4,94.2,2.5,60.3,0.0,n/a,OK,4.0,    
37.50,43.780,68739.1,43269.6,4998.3,1.59,-2.42,23.09,540.5,1361.9,92.7,2.3,62.4,0.0,n/a,OK,4.0,    
38.00,43.758,68776.2,43134.2,5009.0,1.43,-2.42,22.99,539.7,1176.4,91.2,2.1,65.4,0.0,n/a,OK,4.0,    
38.50,43.735,68809.6,42998.3,5017.4,1.42,-2.42,22.90,539.0,824.1,89.7,1.6,68.5,-0.0,n/a,OK,4.0,    
39.00,43.709,68839.0,42861.8,5023.1,1.47,-2.42,22.81,538.3,530.7,87.8,1.3,69.4,-0.0,n/a,OK,4.0,    
39.50,43.682,68864.2,42724.8,5026.3,1.53,-2.42,22.71,537.7,222.1,86.1,1.0,69.6,-0.0,n/a,OK,4.0,    
40.00,43.652,68885.2,42587.4,5026.9,1.59,-2.42,22.62,537.1,-67.2,84.3,0.7,69.6,-0.0,n/a,OK,4.0,    
40.50,43.621,68901.9,42449.7,5025.2,1.66,-2.41,22.53,536.5,-355.2,82.4,0.4,69.8,-0.0,n/a,OK,4.0,    
41.00,43.587,68913.9,42311.9,5021.4,1.92,-2.41,22.45,536.0,-533.5,80.1,0.3,68.6,-0.0,n/a,OK,4.0,    
41.50,43.551,68920.4,42174.2,5017.1,2.10,-2.41,22.36,535.3,-448.4,77.6,0.5,63.6,0.0,n/a,OK,4.0,    
42.00,43.513,68921.2,42036.7,5014.2,2.06,-2.41,22.28,534.5,-241.5,75.5,0.9,60.4,0.0,n/a,OK,4.0,    
42.50,43.472,68917.2,41899.6,5013.1,2.09,-2.41,22.20,533.8,4.5,73.6,1.2,57.9,0.0,n/a,OK,4.0,    
43.00,43.430,68908.4,41763.2,5014.3,2.05,-2.41,22.12,533.0,274.3,71.8,1.5,55.3,0.0,n/a,OK,4.0,    
43.50,43.386,68895.3,41627.5,5017.6,1.86,-2.41,22.04,532.4,506.3,70.2,1.7,55.0,0.0,n/a,OK,4.0,    
44.00,43.340,68878.2,41492.6,5022.3,1.62,-2.41,21.96,531.9,616.7,68.8,1.7,54.4,0.0,n/a,OK,4.0,    
44.50,43.294,68858.0,41358.4,5026.7,1.31,-2.41,21.89,531.6,376.9,68.1,1.3,55.0,0.0,n/a,OK,4.0,    
45.00,43.246,68835.3,41224.7,5028.9,1.27,-2.40,21.81,531.4,134.6,67.0,1.0,58.2,-0.0,n/a,OK,4.0,    
45.50,43.197,68809.6,41091.7,5029.0,1.53,-2.40,21.74,531.2,-44.1,65.3,0.9,58.8,-0.0,n/a,OK,4.0,    
46.00,43.147,68779.8,40959.9,5029.2,1.55,-2.40,21.67,530.8,83.3,63.4,1.2,57.9,-0.0,n/a,OK,4.0,    
46.50,43.095,68746.0,40829.3,5030.1,1.67,-2.40,21.60,530.4,161.4,61.7,1.3,56.9,-0.0,n/a,OK,4.0,    
47.00,43.042,68708.4,40700.0,5032.4,1.56,-2.40,21.54,530.0,360.1,60.1,1.4,54.6,-0.0,n/a,OK,4.0,    
47.50,42.988,68667.9,40571.9,5034.2,1.10,-2.40,21.47,529.8,-18.3,59.8,0.8,54.4,-0.0,n/a,OK,4.0,    
48.00,42.933,68626.1,40444.2,5032.2,1.14,-2.40,21.41,529.8,-433.3,59.0,0.3,54.5,-0.0,n/a,OK,4.0,    
48.50,42.878,68582.4,40317.3,5027.2,1.15,-2.40,21.35,529.9,-794.2,58.1,-0.0,54.5,-0.0,n/a,OK,4.0,    
49.00,42.822,68535.8,40191.5,5020.5,1.50,-2.40,21.29,529.8,-699.9,56.2,0.4,54.5,-0.0,n/a,OK,4.0,    
49.50,42.765,68485.5,40067.3,5015.2,1.29,-2.40,21.23,529.7,-631.0,54.8,0.3,54.2,-0.0,n/a,OK,4.0,    
50.00,42.706,68432.3,39944.6,5009.8,1.42,-2.39,21.17,529.6,-637.0,53.5,0.3,53.9,-0.0,n/a,OK,4.0,    
50.50,42.647,68376.3,39823.2,5004.6,1.47,-2.39,21.11,529.5,-630.8,52.1,0.4,52.8,-0.0,n/a,OK,4.0,    
51.00,42.587,68317.5,39703.4,4999.6,1.55,-2.39,21.06,529.3,-529.8,50.6,0.5,54.8,-0.0,n/a,OK,4.0,    
51.50,42.526,68255.5,39585.4,4994.9,1.31,-2.39,21.01,529.3,-684.8,49.4,0.2,58.0,-0.0,n/a,OK,4.0,    
52.00,42.465,68191.0,39468.9,4988.5,1.39,-2.39,20.96,529.2,-826.5,47.9,0.0,58.6,-0.0,n/a,OK,4.0,    
52.50,42.402,68123.5,39354.3,4981.2,1.52,-2.39,20.91,529.2,-929.4,46.4,0.0,57.0,-0.0,n/a,OK,4.0,    
53.00,42.339,68053.0,39241.6,4973.8,1.61,-2.39,20.87,529.2,-813.4,44.8,0.2,54.4,-0.0,n/a,OK,4.0,    
53.50,42.274,67979.5,39131.1,4967.3,1.63,-2.39,20.82,529.1,-743.6,43.4,0.3,53.2,-0.0,n/a,OK,4.0,    
54.00,42.209,67903.2,39022.7,4961.6,1.67,-2.39,20.78,529.0,-619.0,41.8,0.5,54.4,-0.0,n/a,OK,4.0,    
54.50,42.144,67823.9,38916.6,4956.8,1.69,-2.39,20.74,528.9,-527.5,40.2,0.6,56.4,-0.0,n/a,OK,4.0,    
55.00,42.077,67741.6,38813.0,4952.8,1.73,-2.39,20.71,528.8,-426.5,38.4,0.7,58.0,-0.0,n/a,OK,4.0,    
55.50,42.010,67656.1,38712.4,4949.8,1.80,-2.39,20.67,528.6,-271.1,36.5,0.8,56.9,-0.0,n/a,OK,4.0,    
56.00,41.942,67567.4,38614.7,4948.3,1.85,-2.39,20.64,528.3,-72.8,34.8,1.1,54.0,-0.0,n/a,OK,4.0,    
56.50,41.874,67476.0,38519.9,4948.7,1.85,-2.39,20.62,528.1,182.5,33.2,1.4,50.5,-0.0,n/a,OK,4.0,    
57.00,41.806,67382.1,38427.7,4951.3,1.79,-2.38,20.59,527.8,448.9,31.9,1.7,46.9,-0.0,n/a,OK,4.0,    
57.50,41.737,67286.2,38338.0,4956.2,1.71,-2.38,20.57,527.6,730.3,30.8,2.0,43.4,-0.0,n/a,OK,4.0,    
58.00,41.667,67188.4,38250.5,4963.1,1.49,-2.38,20.55,527.4,905.7,30.0,2.1,40.0,-0.0,n/a,OK,4.0,    
58.50,41.598,67089.3,38164.6,4970.9,1.44,-2.37,20.53,527.3,982.4,29.2,2.2,37.0,-0.0,n/a,OK,4.0,    
59.00,41.528,66988.9,38080.4,4979.6,1.32,-2.37,20.51,527.2,1096.4,28.5,2.3,34.4,-0.0,n/a,OK,4.0,    
59.50,41.458,66887.4,37997.7,4989.0,1.26,-2.37,20.50,527.0,1177.1,27.9,2.3,32.1,-0.0,n/a,OK,4.0,    
60.00,41.389,66784.9,37916.4,4999.2,1.19,-2.36,20.48,526.9,1255.4,27.3,2.4,30.1,-0.0,n/a,OK,4.0,    
60.50,41.319,66681.5,37836.3,5009.9,1.15,-2.36,20.47,526.7,1315.1,26.8,2.4,28.3,-0.0,n/a,OK,4.0,    
61.00,41.249,66577.3,37757.5,5021.1,1.10,-2.35,20.46,526.6,1362.9,26.3,2.5,26.7,-0.0,n/a,OK,4.0,    
61.50,41.179,66472.4,37679.6,5032.6,1.07,-2.35,20.44,526.5,1401.6,25.8,2.5,25.2,-0.0,n/a,OK,4.0,    
62.00,41.109,66366.8,37602.8,5044.4,1.04,-2.34,20.43,526.3,1431.7,25.4,2.5,23.8,-0.0,n/a,OK,4.0,    
62.50,41.039,66260.7,37526.9,5056.4,1.02,-2.34,20.42,526.1,1456.3,24.9,2.5,22.5,-0.0,n/a,OK,4.0,    
63.00,40.969,66154.0,37451.9,5068.6,1.00,-2.33,20.41,526.0,1472.0,24.6,2.5,21.4,-0.0,n/a,OK,4.0,    
63.50,40.898,66046.8,37377.7,5081.0,0.99,-2.33,20.40,525.8,1483.3,24.2,2.5,20.3,-0.0,n/a,OK,4.0,    
64.00,40.828,65939.2,37304.3,5093.3,0.99,-2.32,20.40,525.7,1485.4,23.9,2.5,19.3,-0.0,n/a,OK,4.0,    
64.50,40.758,65831.1,37231.6,5105.8,0.97,-2.32,20.39,525.5,1497.8,23.5,2.5,18.3,-0.0,n/a,OK,4.0,    
65.00,40.688,65722.9,37159.8,5118.2,0.98,-2.32,20.38,522.6,1488.8,23.2,2.5,17.4,-0.0,n/a,OK,4.0,    
65.50,40.619,65615.3,37089.2,5130.6,0.99,-2.31,20.38,517.0,1488.0,22.9,2.6,16.6,-0.0,n/a,OK,4.0,    
66.00,40.550,65508.3,37020.0,5143.0,1.00,-2.31,20.37,512.7,1487.5,22.6,2.6,15.7,-0.0,n/a,OK,4.0,    
66.50,40.482,65401.9,36951.8,5155.4,1.01,-2.30,20.36,509.2,1484.5,22.3,2.6,14.9,-0.0,n/a,OK,4.0,    
67.00,40.414,65295.9,36884.7,5167.7,1.01,-2.30,20.36,505.8,1477.5,22.1,2.6,14.1,-0.0,n/a,OK,4.0,    
67.50,40.347,65190.3,36818.5,5180.0,1.02,-2.29,20.36,502.3,1463.2,21.8,2.6,13.4,-0.0,n/a,OK,4.0,    
68.00,40.280,65085.2,36753.4,5192.1,1.02,-2.29,20.35,498.1,1437.0,21.6,2.6,12.7,-0.0,n/a,OK,4.0,    
68.50,40.214,64980.9,36689.3,5203.9,1.03,-2.28,20.35,493.8,1401.8,21.4,2.6,12.1,-0.0,n/a,OK,4.0,    
69.00,40.149,64877.1,36626.1,5215.5,1.05,-2.28,20.34,489.9,1367.2,21.2,2.6,11.5,-0.0,n/a,OK,4.0,    
69.50,40.084,64774.1,36563.9,5226.7,1.06,-2.27,20.34,486.0,1319.8,21.0,2.6,11.0,-0.0,n/a,OK,4.0,    
70.00,40.019,64671.6,36502.6,5237.5,1.08,-2.27,20.34,482.2,1273.9,20.8,2.5,10.4,-0.0,n/a,OK,4.0,    
70.50,39.955,64569.8,36442.1,5247.9,1.10,-2.26,20.34,478.5,1230.9,20.6,2.5,10.0,-0.0,n/a,OK,4.0,    
71.00,39.892,64468.5,36382.5,5257.9,1.06,-2.26,20.34,474.9,1154.1,20.4,2.4,9.5,-0.0,n/a,OK,4.0,    
71.50,39.829,64367.9,36323.6,5267.0,1.10,-2.25,20.33,471.3,1028.7,20.3,2.3,9.1,-0.0,n/a,OK,4.0,    
72.00,39.767,64268.0,36265.4,5275.2,1.08,-2.25,20.33,467.9,927.8,20.1,2.2,8.7,-0.0,n/a,OK,4.0,    
72.50,39.705,64168.6,36208.0,5282.4,1.09,-2.25,20.33,464.5,782.0,20.0,2.0,8.3,-0.0,n/a,OK,4.0,    
73.00,39.643,64069.8,36151.3,5288.4,1.10,-2.24,20.33,461.3,651.9,19.9,1.9,8.0,-0.0,n/a,OK,4.0,    
73.50,39.582,63971.6,36095.2,5293.3,1.19,-2.24,20.33,458.0,529.1,19.7,1.8,7.7,-0.0,n/a,OK,4.0,    
74.00,39.522,63874.0,36039.8,5297.8,1.42,-2.24,20.33,454.9,604.1,19.5,2.1,7.4,-0.0,n/a,OK,4.0,    
74.50,39.461,63776.9,35985.1,5303.3,1.33,-2.23,20.33,451.7,683.9,19.4,2.2,7.1,-0.0,n/a,OK,4.0,    
75.00,39.402,63680.3,35931.0,5308.9,1.49,-2.23,20.33,448.7,679.7,19.2,2.3,6.8,-0.0,n/a,OK,4.0,    
75.50,39.342,63584.4,35877.6,5315.6,1.57,-2.23,20.33,445.5,958.3,19.0,2.8,6.4,-0.0,n/a,OK,4.0,    
76.00,39.283,63489.0,35824.9,5323.6,1.33,-2.22,20.33,442.6,899.0,19.0,2.5,6.1,-0.0,n/a,OK,4.0,    
76.50,39.225,63394.1,35772.7,5330.9,1.42,-2.22,20.33,439.6,872.0,18.8,2.5,5.8,-0.0,n/a,OK,4.0,    
77.00,39.167,63299.8,35721.1,5338.1,1.41,-2.22,20.34,436.8,834.3,18.7,2.5,5.6,-0.0,n/a,OK,4.0,    
77.50,39.109,63206.0,35670.1,5344.8,1.44,-2.21,20.34,433.9,799.9,18.6,2.5,5.4,-0.0,n/a,OK,4.0,    
78.00,39.052,63112.8,35619.6,5351.4,1.46,-2.21,20.34,431.1,769.3,18.5,2.4,5.1,-0.0,n/a,OK,4.0,    
78.50,38.995,63020.1,35569.6,5357.7,1.48,-2.21,20.34,428.4,741.0,18.4,2.4,4.9,-0.0,n/a,OK,4.0,    
79.00,38.939,62927.9,35520.1,5363.8,1.49,-2.20,20.34,425.7,715.3,18.3,2.4,4.7,-0.0,n/a,OK,4.0,    
79.50,38.883,62836.3,35471.1,5369.7,1.50,-2.20,20.34,423.0,696.6,18.2,2.4,4.5,-0.0,n/a,OK,4.0,    
80.00,38.827,62745.2,35422.5,5375.4,1.52,-2.20,20.35,420.4,678.0,18.1,2.4,4.3,-0.0,n/a,OK,4.0,    
80.50,38.772,62654.5,35374.5,5380.9,1.55,-2.19,20.35,417.8,652.6,18.0,2.4,4.1,-0.0,n/a,OK,4.0,    
81.00,38.717,62564.5,35326.9,5386.4,1.64,-2.19,20.35,415.3,669.3,18.0,2.5,3.9,-0.0,n/a,OK,4.0,    
81.50,38.662,62474.9,35279.7,5392.2,1.70,-2.19,20.35,412.7,734.5,17.9,2.7,3.7,-0.0,n/a,OK,4.0,    
82.00,38.608,62385.8,35233.0,5398.6,1.70,-2.18,20.36,410.2,797.7,17.8,2.8,3.5,-0.0,n/a,OK,4.0,    
82.50,38.554,62297.2,35186.8,5405.3,1.63,-2.18,20.36,407.7,802.1,17.7,2.7,3.3,-0.0,n/a,OK,4.0,    
83.00,38.500,62209.1,35140.9,5411.8,1.63,-2.18,20.36,405.3,763.8,17.6,2.7,3.1,-0.0,n/a,OK,4.0,    
83.50,38.447,62121.6,35095.4,5418.1,1.66,-2.17,20.36,402.9,739.0,17.6,2.7,2.9,-0.0,n/a,OK,4.0,    
84.00,38.394,62034.5,35050.3,5424.1,1.69,-2.17,20.37,400.5,707.7,17.5,2.7,2.8,-0.0,n/a,OK,4.0,    
84.50,38.341,61947.9,35005.6,5429.9,1.71,-2.17,20.37,398.1,689.8,17.5,2.7,2.6,-0.0,n/a,OK,4.0,    
85.00,38.289,61861.8,34961.3,5435.6,1.73,-2.16,20.37,395.8,665.0,17.4,2.6,2.5,-0.0,n/a,OK,4.0,    
85.50,38.237,61776.2,34917.3,5441.0,1.76,-2.16,20.38,393.6,640.6,17.4,2.6,2.4,-0.0,n/a,OK,4.0,    
86.00,38.186,61691.1,34873.6,5446.3,1.77,-2.16,20.38,391.3,622.6,17.3,2.6,2.3,-0.0,n/a,OK,4.0,    
86.50,38.134,61606.4,34830.3,5451.4,1.79,-2.15,20.38,389.1,599.3,17.2,2.6,2.2,-0.0,n/a,OK,4.0,    
87.00,38.083,61522.2,34787.4,5456.3,1.82,-2.15,20.39,386.9,577.8,17.2,2.6,2.1,-0.0,n/a,OK,4.0,    
87.50,38.033,61438.5,34744.7,5461.0,1.84,-2.15,20.39,384.7,559.3,17.1,2.6,2.1,-0.0,n/a,OK,4.0,    
88.00,37.982,61355.2,34702.4,5465.6,1.86,-2.14,20.39,382.6,536.5,17.1,2.6,2.0,-0.0,n/a,OK,4.0,    
88.50,37.932,61272.4,34660.4,5470.0,1.89,-2.14,20.40,380.4,517.2,17.1,2.6,2.0,-0.0,n/a,OK,4.0,    
89.00,37.882,61190.1,34618.7,5474.2,1.91,-2.14,20.40,378.4,499.1,17.0,2.6,1.9,-0.0,n/a,OK,4.0,    
89.50,37.833,61108.1,34577.4,5478.3,1.93,-2.14,20.40,376.3,481.3,17.0,2.6,1.9,-0.0,n/a,OK,4.0,    
90.00,37.784,61026.7,34536.3,5482.2,1.96,-2.13,20.41,374.3,460.4,16.9,2.6,1.8,-0.0,n/a,OK,4.0,    
90.50,37.735,60945.6,34495.5,5486.0,1.98,-2.13,20.41,372.3,442.3,16.9,2.6,1.8,-0.0,n/a,OK,4.0,    
91.00,37.686,60865.0,34455.0,5489.6,2.00,-2.13,20.41,370.3,421.7,16.8,2.6,1.8,-0.0,n/a,OK,4.0,    
91.50,37.638,60784.8,34414.9,5493.0,2.03,-2.13,20.42,368.3,404.0,16.8,2.6,1.8,-0.0,n/a,OK,4.0,    
92.00,37.590,60705.1,34374.9,5496.4,2.17,-2.12,20.42,366.3,418.0,16.7,2.8,1.7,-0.0,n/a,OK,4.0,    
