#Time,Rho,X,Z,Alt,AoA,GSE,LUE,Vtot,Vy,Gamma,Pitch,Roll,Yaw,Step,Grade,Points,Details
9.50,-1.567,-2308.8,-1511.0,1933.4,5.56,8.27,-156.92,259.5,45.8,69.2,5.0,-38.4,0.1,n/a,OK,4.0,    
10.00,-1.588,-2315.0,-1576.7,1933.8,5.57,8.11,-155.88,259.9,48.7,70.8,5.0,-38.4,0.1,n/a,OK,4.0,    
10.50,-1.610,-2319.3,-1642.8,1934.2,5.56,7.95,-154.84,260.4,55.7,72.4,5.0,-38.4,0.1,n/a,OK,4.0,    
11.00,-1.631,-2321.8,-1709.3,1934.7,5.53,7.81,-153.80,260.9,59.2,74.0,5.0,-38.4,0.1,n/a,OK,4.0,    
11.50,-1.652,-2322.4,-1776.2,1935.2,5.51,7.66,-152.76,261.3,60.1,75.6,5.0,-38.4,0.1,n/a,OK,4.0,    
12.00,-1.673,-2321.2,-1843.3,1935.7,5.50,7.52,-151.72,261.7,58.9,77.2,5.0,-38.4,0.1,n/a,OK,4.0,    
12.50,-1.694,-2318.1,-1910.6,1936.2,5.49,7.39,-150.69,262.1,53.4,78.8,5.0,-38.4,0.1,n/a,OK,4.0,    
13.00,-1.714,-2313.1,-1978.1,1936.6,5.48,7.26,-149.66,262.6,49.2,80.4,5.0,-38.4,0.1,n/a,OK,4.0,    
13.50,-1.734,-2306.3,-2045.7,1937.0,5.46,7.13,-148.63,263.1,41.9,82.0,5.0,-38.4,0.1,n/a,OK,4.0,    
14.00,-1.754,-2297.6,-2113.3,1937.3,5.45,7.01,-147.60,263.5,33.4,83.6,5.0,-38.4,0.1,n/a,OK,4.0,    
14.50,-1.774,-2287.1,-2181.0,1937.5,5.46,6.89,-146.58,263.8,20.3,85.2,5.0,-38.4,0.1,n/a,OK,4.0,    
15.00,-1.794,-2274.8,-2248.6,1937.7,5.45,6.78,-145.55,264.2,16.1,86.8,5.0,-38.4,0.1,n/a,OK,4.0,    
15.50,-1.813,-2260.6,-2316.1,1937.8,5.44,6.67,-144.53,264.6,7.8,88.4,4.9,-38.3,0.1,n/a,OK,4.0,    
16.00,-1.833,-2244.5,-2383.4,1937.8,5.46,6.56,-143.51,264.9,0.2,90.0,4.9,-38.3,0.1,n/a,OK,4.0,    
16.50,-1.852,-2226.6,-2450.5,1937.8,5.47,6.45,-142.50,265.3,-5.4,91.6,4.9,-38.3,0.1,n/a,OK,4.0,    
17.00,-1.870,-2206.9,-2517.4,1937.7,5.49,6.35,-141.48,265.7,-13.1,93.2,4.9,-38.4,0.1,n/a,OK,4.0,    
17.50,-1.889,-2185.3,-2584.0,1937.6,5.51,6.25,-140.47,266.1,-20.6,94.8,4.9,-38.4,0.1,n/a,OK,4.0,    
18.00,-1.907,-2161.9,-2650.1,1937.4,5.54,6.15,-139.46,266.4,-23.2,96.4,4.9,-38.3,0.1,n/a,OK,4.0,    
18.50,-1.925,-2136.6,-2715.9,1937.2,5.54,6.06,-138.45,266.7,-18.6,98.1,4.9,-38.3,0.1,n/a,OK,4.0,    
19.00,-1.943,-2109.6,-2781.2,1937.1,5.52,5.97,-137.44,266.8,-15.4,99.7,4.9,-38.3,0.1,n/a,OK,4.0,    
19.50,-1.961,-2080.8,-2845.9,1937.0,5.51,5.88,-136.43,267.0,-14.0,101.3,4.9,-38.4,0.1,n/a,OK,4.0,    
20.00,-1.978,-2050.2,-2910.0,1936.8,5.52,5.80,-135.43,267.2,-17.5,102.9,4.9,-38.4,0.1,n/a,OK,4.0,    
20.50,-1.995,-2017.8,-2973.5,1936.7,5.56,5.71,-134.43,267.6,-20.4,104.5,4.9,-38.4,0.1,n/a,OK,4.0,    
21.00,-2.012,-1983.7,-3036.3,1936.5,5.56,5.63,-133.42,267.9,-14.9,106.1,4.9,-38.4,0.1,n/a,OK,4.0,    
21.50,-2.028,-1947.8,-3098.4,1936.4,5.56,5.56,-132.42,268.2,-11.0,107.7,4.9,-38.4,0.0,n/a,OK,4.0,    
22.00,-2.045,-1910.3,-3159.7,1936.3,5.55,5.48,-131.43,268.5,-10.7,109.4,4.9,-38.4,0.0,n/a,OK,4.0,    
22.50,-2.061,-1871.0,-3220.2,1936.3,5.54,5.41,-130.43,268.8,-7.7,111.0,4.9,-38.4,0.0,n/a,OK,4.0,    
23.00,-2.077,-1830.1,-3279.8,1936.2,5.54,5.34,-129.43,269.1,-5.6,112.6,4.9,-38.4,0.0,n/a,OK,4.0,    
23.50,-2.092,-1787.5,-3338.6,1936.2,5.53,5.27,-128.44,269.4,-4.4,114.2,4.9,-38.4,0.0,n/a,OK,4.0,    
24.00,-2.107,-1743.3,-3396.4,1936.1,5.51,5.21,-127.45,269.8,-4.6,115.8,4.9,-38.4,0.0,n/a,OK,4.0,    
24.50,-2.122,-1697.5,-3453.2,1936.1,5.51,5.14,-126.45,270.1,-0.3,117.5,4.9,-38.4,0.0,n/a,OK,4.0,    
25.00,-2.137,-1650.2,-3509.0,1936.1,5.52,5.08,-125.46,270.4,0.8,119.1,4.9,-38.4,0.0,n/a,OK,4.0,    
25.50,-2.152,-1601.3,-3563.7,1936.1,5.53,5.02,-124.47,270.7,4.6,120.7,4.9,-38.4,0.0,n/a,OK,4.0,    
26.00,-2.166,-1550.9,-3617.3,1936.2,5.51,4.96,-123.48,270.9,8.9,122.4,4.9,-38.4,0.0,n/a,OK,4.0,    
26.50,-2.180,-1499.0,-3669.7,1936.3,5.49,4.91,-122.49,271.2,9.0,124.0,4.9,-38.4,0.0,n/a,OK,4.0,    
27.00,-2.193,-1445.8,-3720.9,1936.3,5.51,4.85,-121.51,271.4,8.6,125.6,4.9,-38.4,0.0,n/a,OK,4.0,    
27.50,-2.207,-1391.1,-3770.8,1936.4,5.51,4.80,-120.52,271.6,10.5,127.2,4.9,-38.4,0.0,n/a,OK,4.0,    
28.00,-2.220,-1335.0,-3819.5,1936.5,5.49,4.75,-119.54,271.9,10.8,128.8,4.9,-38.3,0.0,n/a,OK,4.0,    
28.50,-2.233,-1277.6,-3866.9,1936.6,5.49,4.70,-118.56,272.2,8.8,130.4,4.9,-37.6,0.0,n/a,OK,4.0,    
29.00,-2.245,-1219.0,-3912.9,1936.7,5.51,4.65,-117.57,272.3,24.6,131.8,5.0,-35.8,0.0,n/a,OK,4.0,    
29.50,-2.258,-1159.2,-3957.6,1937.0,5.49,4.61,-116.59,272.3,56.5,133.2,5.1,-34.3,0.0,n/a,OK,4.0,    
30.00,-2.270,-1098.4,-4001.1,1937.6,5.39,4.56,-115.62,272.4,86.9,134.5,5.1,-34.3,0.0,n/a,OK,4.0,    
30.50,-2.282,-1036.5,-4043.3,1938.4,5.28,4.52,-114.64,272.7,94.1,136.0,5.0,-35.1,0.0,n/a,OK,4.0,    
31.00,-2.294,-973.5,-4084.1,1939.2,5.25,4.48,-113.67,273.0,84.6,137.5,4.9,-35.6,0.0,n/a,OK,4.0,    
31.50,-2.305,-909.5,-4123.6,1939.9,5.23,4.44,-112.70,273.1,81.2,138.9,4.9,-35.7,0.0,n/a,OK,4.0,    
32.00,-2.317,-844.6,-4161.7,1940.5,5.22,4.40,-111.73,273.1,68.8,140.3,4.9,-35.6,0.0,n/a,OK,4.0,    
32.50,-2.328,-778.8,-4198.3,1941.0,5.23,4.36,-110.76,273.2,55.4,141.7,4.9,-35.6,0.0,n/a,OK,4.0,    
33.00,-2.339,-712.1,-4233.6,1941.4,5.22,4.33,-109.80,273.1,42.7,143.2,4.9,-35.5,0.0,n/a,OK,4.0,    
33.50,-2.350,-644.6,-4267.3,1941.7,5.19,4.29,-108.84,273.2,23.1,144.6,4.8,-35.5,0.0,n/a,OK,4.0,    
34.00,-2.361,-576.4,-4299.7,1941.7,4.98,4.25,-107.88,273.3,-25.4,145.8,4.6,-35.3,0.0,n/a,OK,4.0,    
34.50,-2.371,-507.4,-4330.7,1941.2,4.88,4.21,-106.92,273.4,-107.7,147.0,4.3,-35.0,0.0,n/a,OK,4.0,    
35.00,-2.382,-437.8,-4360.3,1940.0,4.91,4.17,-105.97,273.0,-188.8,148.3,4.1,-34.8,0.0,n/a,OK,4.0,    
35.50,-2.392,-367.7,-4388.5,1938.0,4.97,4.13,-105.02,272.0,-273.6,149.6,4.0,-34.5,0.0,n/a,OK,4.0,    
36.00,-2.402,-297.3,-4415.2,1935.4,4.98,4.09,-104.08,271.3,-350.4,150.9,3.9,-34.1,0.0,n/a,OK,4.0,    
36.50,-2.412,-226.4,-4440.5,1932.2,4.96,4.04,-103.14,271.6,-417.0,152.1,3.7,-33.4,0.0,n/a,OK,4.0,    
37.00,-2.422,-154.8,-4464.5,1928.4,4.79,3.99,-102.21,272.0,-500.2,153.2,3.4,-32.0,0.0,n/a,OK,4.0,    
37.50,-2.432,-82.8,-4487.3,1923.7,4.45,3.94,-101.27,272.0,-645.3,153.8,2.8,-29.1,0.0,n/a,OK,4.0,    
38.00,-2.442,-10.5,-4509.1,1917.8,4.41,3.89,-100.34,272.0,-789.4,154.6,2.5,-27.2,0.0,n/a,OK,4.0,    
38.50,-2.452,62.2,-4529.8,1910.7,4.61,3.83,-99.42,272.0,-904.8,155.7,2.4,-27.2,0.0,n/a,OK,4.0,    
39.00,-2.462,135.2,-4549.5,1902.9,4.83,3.77,-98.50,272.0,-953.5,156.9,2.5,-27.6,0.0,n/a,OK,4.0,    
39.50,2.472,208.5,-4567.9,1894.9,4.85,3.71,-97.58,272.1,-973.7,158.0,2.4,-27.7,0.0,n/a,OK,4.0,    
40.00,2.482,282.2,-4585.2,1886.7,4.76,3.65,-96.67,272.1,-1011.9,158.9,2.3,-27.6,0.0,n/a,OK,4.0,    
40.50,2.492,356.1,-4601.4,1878.0,4.72,3.58,-95.76,272.2,-1070.2,159.9,2.1,-27.4,0.0,n/a,OK,4.0,    
41.00,2.502,430.3,-4616.4,1868.8,4.73,3.52,-94.85,272.3,-1125.5,160.9,2.0,-27.2,0.0,n/a,OK,4.0,    
41.50,2.512,504.8,-4630.3,1859.2,4.75,3.45,-93.95,272.4,-1180.2,161.9,1.9,-27.0,0.0,n/a,OK,4.0,    
42.00,2.522,579.5,-4643.1,1849.3,4.72,3.39,-93.05,272.5,-1218.0,162.9,1.8,-26.8,0.0,n/a,OK,4.0,    
42.50,2.532,654.5,-4654.8,1838.9,4.68,3.32,-92.15,272.7,-1262.4,163.8,1.7,-26.6,0.0,n/a,OK,4.0,    
43.00,2.543,729.6,-4665.3,1828.2,4.49,3.25,-91.26,272.8,-1319.6,164.7,1.4,-25.9,0.0,n/a,OK,4.0,    
43.50,2.553,805.0,-4674.8,1816.7,3.92,3.18,-90.37,273.1,-1485.2,165.0,0.6,-23.0,-0.0,n/a,OK,4.0,    
44.00,2.564,880.5,-4683.6,1803.4,3.90,3.10,-89.48,273.6,-1700.9,165.3,0.1,-17.4,-0.0,n/a,OK,4.0,    
44.50,2.574,956.2,-4691.9,1788.8,4.38,3.02,-88.60,274.0,-1770.1,165.7,0.5,-11.4,-0.0,n/a,OK,4.0,    
45.00,2.586,1032.0,-4699.6,1774.1,4.51,2.94,-87.73,274.3,-1743.6,166.0,0.7,-7.0,-0.0,n/a,OK,4.0,    
45.50,2.597,1107.9,-4707.0,1759.7,4.36,2.86,-86.86,274.7,-1730.1,166.1,0.6,-4.3,-0.0,n/a,OK,4.0,    
46.00,2.609,1184.0,-4714.2,1745.2,4.21,2.77,-86.00,275.0,-1750.8,166.1,0.4,-2.1,-0.0,n/a,OK,4.0,    
46.50,2.622,1260.2,-4721.3,1730.5,4.17,2.69,-85.14,275.5,-1792.5,166.1,0.3,-0.7,-0.0,n/a,OK,4.0,    
47.00,2.636,1336.5,-4728.3,1715.4,4.26,2.61,-84.30,275.9,-1821.1,166.2,0.3,-0.7,-0.0,n/a,OK,4.0,    
47.50,2.649,1412.9,-4735.2,1700.2,4.33,2.52,-83.45,276.3,-1822.3,166.2,0.4,-1.4,-0.0,n/a,OK,4.0,    
48.00,2.664,1489.5,-4742.1,1685.0,4.31,2.43,-82.62,276.7,-1812.0,166.3,0.4,-1.9,-0.0,n/a,OK,4.0,    
48.50,2.679,1566.1,-4748.8,1669.9,4.28,2.35,-81.80,277.1,-1813.7,166.3,0.4,-2.2,-0.0,n/a,OK,4.0,    
49.00,2.694,1642.8,-4755.5,1654.8,4.26,2.26,-80.98,277.5,-1817.3,166.4,0.3,-2.3,-0.0,n/a,OK,4.0,    
49.50,2.710,1719.7,-4762.1,1639.7,4.24,2.17,-80.17,278.0,-1818.2,166.5,0.3,-3.4,-0.0,n/a,OK,4.0,    
50.00,2.727,1796.7,-4768.6,1624.5,4.27,2.08,-79.37,278.3,-1819.3,166.9,0.4,-7.2,-0.0,n/a,OK,4.0,    
50.50,2.743,1873.8,-4774.7,1609.4,4.36,2.00,-78.58,278.7,-1804.5,167.4,0.5,-11.2,-0.0,n/a,OK,4.0,    
51.00,2.761,1951.0,-4780.4,1594.6,4.63,1.91,-77.79,278.9,-1736.1,168.0,0.9,-13.4,-0.0,n/a,OK,4.0,    
51.50,2.778,2028.4,-4785.4,1580.6,4.79,1.83,-77.02,279.1,-1604.6,168.7,1.3,-15.1,-0.0,n/a,OK,4.0,    
52.00,2.796,2105.9,-4789.8,1567.6,4.39,1.75,-76.24,279.8,-1550.0,169.3,1.0,-17.2,-0.0,n/a,OK,4.0,    
52.50,2.814,2183.7,-4793.5,1554.5,4.04,1.68,-75.47,281.3,-1613.4,169.9,0.6,-19.5,-0.0,n/a,OK,4.0,    
53.00,2.832,2261.9,-4796.5,1540.7,4.04,1.60,-74.71,282.7,-1688.5,170.7,0.4,-21.7,-0.0,n/a,OK,4.0,    
53.50,2.850,2340.5,-4798.6,1526.4,4.20,1.52,-73.94,283.9,-1724.8,171.7,0.5,-24.0,-0.0,n/a,OK,4.0,    
54.00,2.868,2419.4,-4799.6,1512.0,4.30,1.44,-73.18,284.9,-1730.6,172.7,0.6,-26.2,-0.0,n/a,OK,4.0,    
54.50,2.887,2498.5,-4799.5,1497.6,4.22,1.36,-72.42,285.9,-1748.8,173.8,0.4,-28.1,-0.0,n/a,OK,4.0,    
55.00,2.905,2578.0,-4798.2,1482.8,4.17,1.28,-71.66,287.1,-1796.2,174.8,0.3,-28.6,-0.0,n/a,OK,4.0,    
55.50,2.924,2657.7,-4795.7,1467.7,4.28,1.20,-70.90,288.2,-1827.1,175.9,0.3,-28.7,-0.0,n/a,OK,4.0,    
56.00,2.942,2737.6,-4792.0,1452.4,4.30,1.12,-70.15,289.3,-1843.1,177.0,0.3,-29.3,-0.0,n/a,OK,4.0,    
56.50,2.960,2817.7,-4786.9,1437.0,4.27,1.05,-69.39,290.3,-1853.0,178.1,0.3,-29.6,-0.0,n/a,OK,4.0,    
57.00,2.978,2897.9,-4780.4,1421.5,4.27,0.97,-68.64,291.4,-1862.3,179.2,0.3,-29.5,-0.0,n/a,OK,4.0,    
57.50,2.996,2978.3,-4772.6,1406.0,4.28,0.89,-67.89,292.4,-1863.9,179.8,0.3,-29.1,-0.0,n/a,OK,4.0,    
58.00,3.015,3058.9,-4763.5,1390.5,4.29,0.82,-67.14,293.5,-1852.4,178.7,0.3,-28.8,-0.0,n/a,OK,4.0,    
58.50,3.033,3139.5,-4752.9,1375.1,4.28,0.74,-66.39,294.5,-1839.4,177.7,0.4,-28.7,-0.0,n/a,OK,4.0,    
59.00,3.050,3220.2,-4741.0,1359.8,4.23,0.67,-65.64,295.5,-1825.8,176.6,0.4,-28.5,-0.0,n/a,OK,4.0,    
59.50,3.068,3300.9,-4727.8,1344.7,4.21,0.60,-64.89,296.5,-1805.7,175.6,0.4,-28.4,-0.0,n/a,OK,4.0,    
60.00,3.086,3381.6,-4713.2,1329.7,4.16,0.53,-64.14,297.4,-1778.7,174.6,0.4,-28.2,-0.0,n/a,OK,4.0,    
60.50,3.104,3462.3,-4697.3,1314.9,4.02,0.46,-63.40,298.4,-1777.7,173.7,0.3,-27.7,-0.0,n/a,OK,4.0,    
61.00,3.121,3543.0,-4680.1,1300.1,3.99,0.40,-62.65,299.4,-1785.1,172.7,0.3,-28.0,-0.0,n/a,OK,4.0,    
61.50,3.139,3623.6,-4661.6,1285.2,4.00,0.33,-61.91,300.3,-1776.4,171.6,0.3,-29.1,-0.0,n/a,OK,4.0,    
62.00,3.157,3704.1,-4641.6,1270.5,4.00,0.27,-61.17,301.3,-1763.2,170.5,0.3,-29.7,-0.0,n/a,OK,4.0,    
62.50,3.174,3784.5,-4620.3,1255.9,4.08,0.20,-60.43,302.2,-1727.9,169.4,0.5,-30.3,-0.0,n/a,OK,4.0,    
63.00,3.191,3864.6,-4597.5,1241.8,4.14,0.14,-59.69,303.0,-1663.3,168.1,0.6,-31.8,-0.0,n/a,OK,4.0,    
63.50,3.208,3944.5,-4573.1,1228.1,4.08,0.08,-58.95,303.7,-1614.7,166.8,0.7,-33.4,-0.0,n/a,OK,4.0,    
64.00,3.225,4024.0,-4547.1,1214.7,3.95,0.02,-58.21,304.5,-1610.9,165.7,0.6,-33.4,-0.0,n/a,OK,4.0,    
64.50,3.242,4103.2,-4519.6,1201.2,3.92,-0.03,-57.47,305.3,-1616.7,164.6,0.6,-32.9,-0.0,n/a,OK,4.0,    
65.00,3.258,4182.1,-4490.6,1187.8,3.97,-0.09,-56.74,306.3,-1602.5,163.4,0.6,-33.2,-0.0,n/a,OK,4.0,    
65.50,3.274,4260.7,-4460.0,1174.5,3.91,-0.15,-56.00,308.0,-1584.4,162.2,0.6,-33.4,-0.0,n/a,OK,4.0,    
66.00,3.290,4339.0,-4427.7,1161.4,3.85,-0.20,-55.26,309.6,-1573.3,161.0,0.6,-33.4,-0.0,n/a,OK,4.0,    
66.50,3.306,4417.1,-4393.8,1148.4,3.96,-0.25,-54.52,310.9,-1543.2,159.7,0.7,-33.9,-0.0,n/a,OK,4.0,    
67.00,3.322,4494.6,-4358.3,1135.8,4.02,-0.30,-53.78,312.1,-1467.2,158.3,0.9,-34.9,-0.0,n/a,OK,4.0,    
67.50,3.337,4571.6,-4320.9,1123.9,3.93,-0.35,-53.03,313.2,-1403.7,157.0,1.0,-35.8,-0.0,n/a,OK,4.0,    
68.00,3.352,4648.1,-4281.9,1112.3,3.83,-0.40,-52.29,314.4,-1374.3,155.7,0.9,-36.6,-0.0,n/a,OK,4.0,    
68.50,3.367,4723.9,-4241.1,1100.8,3.76,-0.44,-51.55,315.6,-1376.2,154.4,0.9,-37.5,-0.0,n/a,OK,4.0,    
69.00,3.381,4799.0,-4198.6,1089.3,3.74,-0.49,-50.80,316.8,-1382.8,153.0,0.8,-38.4,-0.0,n/a,OK,4.0,    
69.50,3.395,4873.4,-4154.3,1077.8,3.74,-0.53,-50.06,318.0,-1388.1,151.6,0.8,-39.3,-0.0,n/a,OK,4.0,    
70.00,3.408,4946.9,-4108.3,1066.2,3.72,-0.58,-49.31,319.1,-1395.1,150.2,0.8,-40.1,-0.0,n/a,OK,4.0,    
70.50,3.422,5019.6,-4060.4,1054.5,3.68,-0.62,-48.56,320.2,-1413.7,148.8,0.7,-40.7,-0.0,n/a,OK,4.0,    
71.00,3.434,5091.3,-4010.8,1042.6,3.62,-0.66,-47.81,321.3,-1443.7,147.4,0.6,-41.3,-0.0,n/a,OK,4.0,    
71.50,3.447,5162.0,-3959.4,1030.4,3.59,-0.71,-47.06,322.5,-1490.6,146.0,0.5,-42.1,-0.0,n/a,OK,4.0,    
72.00,3.459,5231.7,-3906.3,1017.8,3.72,-0.75,-46.31,323.6,-1527.4,144.3,0.5,-43.5,-0.0,n/a,OK,4.0,    
72.50,3.470,5300.0,-3851.3,1005.2,3.98,-0.79,-45.56,324.6,-1488.6,142.4,0.7,-44.8,-0.0,n/a,OK,4.0,    
73.00,3.481,5366.8,-3794.2,993.1,4.13,-0.83,-44.80,325.4,-1395.7,140.4,1.0,-46.0,-0.0,n/a,OK,4.0,    
73.50,3.490,5431.9,-3735.0,981.9,4.15,-0.87,-44.05,326.1,-1308.8,138.4,1.1,-46.8,-0.0,n/a,OK,4.0,    
74.00,3.499,5495.2,-3673.8,971.3,4.19,-0.91,-43.29,326.7,-1227.4,136.4,1.2,-47.6,-0.0,n/a,OK,4.0,    
74.50,3.508,5556.5,-3610.6,961.3,4.03,-0.94,-42.53,327.4,-1182.1,134.7,1.2,-47.5,-0.0,n/a,OK,4.0,    
75.00,3.515,5616.0,-3545.6,951.3,3.74,-0.97,-41.77,328.2,-1228.5,133.3,0.9,-46.7,-0.0,n/a,OK,4.0,    
75.50,3.522,5673.8,-3479.0,940.8,3.75,-1.01,-41.01,329.1,-1274.8,131.6,0.9,-46.2,-0.0,n/a,OK,4.0,    
76.00,3.528,5729.9,-3410.8,930.1,3.75,-1.04,-40.25,329.9,-1302.8,130.0,0.8,-46.0,-0.0,n/a,OK,4.0,    
76.50,3.534,5784.1,-3341.0,919.1,3.63,-1.07,-39.49,330.8,-1332.2,128.5,0.7,-45.5,-0.0,n/a,OK,4.0,    
77.00,3.538,5836.4,-3269.7,907.9,3.58,-1.10,-38.73,331.8,-1375.0,127.0,0.7,-44.5,-0.0,n/a,OK,4.0,    
77.50,3.543,5887.0,-3196.9,896.4,3.77,-1.14,-37.96,332.8,-1353.8,125.3,0.9,-44.2,-0.0,n/a,OK,4.0,    
78.00,3.546,5935.5,-3122.6,885.6,3.92,-1.17,-37.20,333.6,-1241.0,123.4,1.2,-44.3,-0.0,n/a,OK,4.0,    
78.50,3.549,5981.8,-3046.9,875.8,3.83,-1.20,-36.44,334.4,-1109.7,121.7,1.3,-44.5,-0.0,n/a,OK,4.0,    
79.00,3.551,6025.8,-2969.7,866.8,3.61,-1.22,-35.67,335.2,-1038.0,120.2,1.3,-44.4,-0.0,n/a,OK,4.0,    
79.50,3.553,6067.8,-2891.4,858.3,3.57,-1.25,-34.90,336.0,-1002.7,118.6,1.3,-44.1,-0.0,n/a,OK,4.0,    
80.00,3.553,6107.7,-2811.8,850.3,3.70,-1.27,-34.14,336.8,-915.4,116.9,1.6,-43.8,-0.0,n/a,OK,4.0,    
80.50,3.553,6145.2,-2731.1,843.1,3.70,-1.29,-33.37,337.6,-809.4,115.2,1.8,-43.6,-0.0,n/a,OK,4.0,    
81.00,3.552,6180.5,-2649.3,836.7,3.50,-1.30,-32.60,338.3,-741.9,113.8,1.7,-43.5,-0.0,n/a,OK,4.0,    
81.50,3.551,6213.6,-2566.6,830.6,3.40,-1.32,-31.83,339.0,-720.5,112.4,1.7,-43.4,-0.0,n/a,OK,4.0,    
82.00,3.549,6244.6,-2483.0,824.6,3.34,-1.33,-31.06,339.7,-714.2,110.9,1.7,-43.4,-0.0,n/a,OK,4.0,    
82.50,3.547,6273.5,-2398.7,818.7,3.25,-1.35,-30.30,340.4,-712.9,109.5,1.6,-43.3,-0.0,n/a,OK,4.0,    
83.00,3.544,6300.2,-2313.6,812.7,3.23,-1.36,-29.53,341.2,-714.1,108.0,1.6,-44.2,-0.0,n/a,OK,4.0,    
83.50,3.540,6324.7,-2227.7,806.8,3.25,-1.37,-28.76,341.9,-708.1,106.4,1.6,-45.0,-0.0,n/a,OK,4.0,    
84.00,3.535,6346.9,-2141.2,801.0,3.45,-1.39,-27.99,342.5,-660.1,104.6,1.8,-46.9,-0.0,n/a,OK,4.0,    
84.50,3.530,6366.3,-2054.1,796.0,3.80,-1.40,-27.22,342.9,-519.3,102.2,2.2,-50.1,-0.0,n/a,OK,4.0,    
85.00,3.524,6382.3,-1966.5,792.4,3.77,-1.40,-26.45,343.1,-370.7,99.9,2.3,-53.0,-0.0,n/a,OK,4.0,    
85.50,3.516,6395.1,-1878.5,789.3,3.52,-1.41,-25.69,343.4,-391.3,97.9,2.0,-55.1,-0.0,n/a,OK,4.0,    
86.00,3.508,6404.9,-1790.2,785.7,3.76,-1.41,-24.92,343.8,-451.9,95.7,2.0,-55.8,-0.0,n/a,OK,4.0,    
86.50,3.498,6411.3,-1701.8,781.9,3.88,-1.42,-24.16,344.0,-457.6,93.4,2.0,-55.4,-0.0,n/a,OK,4.0,    
87.00,3.488,6414.3,-1613.3,778.2,4.00,-1.42,-23.41,344.2,-439.7,91.1,2.2,-55.2,-0.0,n/a,OK,4.0,    
87.50,3.476,6413.7,-1525.0,774.7,4.12,-1.42,-22.66,344.4,-374.4,88.7,2.3,-55.3,-0.0,n/a,OK,4.0,    
88.00,3.462,6409.5,-1437.0,772.0,4.13,-1.42,-21.91,344.4,-285.6,86.3,2.5,-55.4,-0.0,n/a,OK,4.0,    
88.50,3.448,6401.6,-1349.5,769.9,4.07,-1.42,-21.17,344.5,-221.8,84.1,2.5,-55.6,-0.0,n/a,OK,4.0,    
