#Time,Rho,X,Z,Alt,AoA,GSE,LUE,Vtot,Vy,Gamma,Pitch,Roll,Yaw,Step,Grade,Points,Details
37.50,25.157,46748.4,-656.7,5803.5,4.28,-1.33,-9.94,316.6,-11.6,172.9,4.0,-27.3,0.0,n/a,OK,4.0,    
38.00,25.202,46832.4,-633.5,5803.4,4.28,-1.33,-9.91,316.7,-11.8,172.0,4.0,-27.3,0.0,n/a,OK,4.0,    
38.50,25.247,46916.0,-609.1,5803.4,4.28,-1.34,-9.88,316.7,-7.4,171.2,4.0,-27.3,0.0,n/a,OK,4.0,    
39.00,25.292,46999.2,-583.6,5803.3,4.28,-1.34,-9.84,316.8,-6.7,170.3,4.1,-27.3,0.0,n/a,OK,4.0,    
39.50,25.336,47082.1,-556.9,5803.3,4.28,-1.34,-9.81,317.0,-3.9,169.4,4.1,-27.3,0.0,n/a,OK,4.0,    
40.00,25.381,47164.7,-529.0,5803.3,4.28,-1.35,-9.78,317.1,-2.0,168.5,4.1,-27.3,0.0,n/a,OK,4.0,    
40.50,25.425,47246.8,-500.0,5803.2,4.28,-1.35,-9.74,317.2,0.7,167.6,4.1,-27.3,0.0,n/a,OK,4.0,    
41.00,25.469,47328.5,-469.8,5803.2,4.27,-1.36,-9.70,317.3,1.5,166.8,4.1,-27.4,0.0,n/a,OK,4.0,    
41.50,25.513,47409.7,-438.5,5803.3,4.27,-1.36,-9.66,317.4,-1.0,165.8,4.0,-27.9,0.0,n/a,OK,4.0,    
42.00,25.556,47490.5,-406.0,5803.2,4.26,-1.36,-9.62,317.5,-2.7,164.9,4.0,-28.7,0.0,n/a,OK,4.0,    
42.50,25.599,47570.8,-372.3,5803.2,4.28,-1.37,-9.58,317.6,-15.0,163.9,4.0,-29.5,0.0,n/a,OK,4.0,    
43.00,25.642,47650.6,-337.3,5803.0,4.30,-1.37,-9.54,317.7,-21.1,162.9,4.0,-30.2,0.0,n/a,OK,4.0,    
43.50,25.685,47729.7,-301.2,5802.8,4.33,-1.37,-9.49,317.8,-30.2,161.8,4.0,-30.9,0.0,n/a,OK,4.0,    
44.00,25.727,47808.3,-263.7,5802.5,4.36,-1.38,-9.45,317.9,-34.4,160.7,4.0,-31.8,0.0,n/a,OK,4.0,    
44.50,25.769,47886.2,-225.0,5802.2,4.40,-1.38,-9.40,318.0,-45.4,159.6,4.0,-32.9,0.0,n/a,OK,4.0,    
45.00,25.811,47963.5,-185.0,5801.8,4.44,-1.38,-9.35,318.1,-53.8,158.4,4.0,-33.9,0.0,n/a,OK,4.0,    
45.50,25.852,48039.9,-143.5,5801.3,4.49,-1.39,-9.30,318.2,-65.3,157.2,4.0,-34.9,0.0,n/a,OK,4.0,    
46.00,25.893,48115.5,-100.7,5800.7,4.54,-1.39,-9.25,318.3,-71.0,155.9,4.0,-35.7,0.0,n/a,OK,4.0,    
46.50,25.933,48190.3,-56.4,5800.1,4.64,-1.40,-9.20,318.4,-75.0,154.7,4.1,-35.3,0.0,n/a,OK,4.0,    
47.00,25.973,48264.2,-10.7,5799.6,4.67,-1.40,-9.14,318.5,-44.7,153.5,4.2,-34.7,0.0,n/a,OK,4.0,    
47.50,26.012,48337.1,36.4,5799.3,4.64,-1.40,-9.09,318.6,-27.9,152.3,4.2,-34.9,0.0,n/a,OK,4.0,    
48.00,26.051,48409.1,84.9,5799.1,4.66,-1.41,-9.03,318.7,-14.1,151.0,4.2,-35.0,0.0,n/a,OK,4.0,    
48.50,26.089,48480.1,134.7,5799.1,4.67,-1.41,-8.97,318.8,-1.7,149.8,4.2,-35.1,0.0,n/a,OK,4.0,    
49.00,26.127,48550.0,185.9,5799.1,4.65,-1.41,-8.91,318.9,17.9,148.6,4.2,-35.1,0.0,n/a,OK,4.0,    
49.50,26.165,48618.9,238.4,5799.3,4.65,-1.41,-8.85,319.0,31.8,147.4,4.3,-35.1,0.0,n/a,OK,4.0,    
50.00,26.201,48686.8,292.2,5799.6,4.64,-1.42,-8.79,319.0,43.8,146.2,4.3,-35.1,0.0,n/a,OK,4.0,    
50.50,26.238,48753.5,347.3,5800.1,4.63,-1.42,-8.72,319.1,52.4,145.0,4.3,-35.1,0.0,n/a,OK,4.0,    
51.00,26.273,48819.1,403.6,5800.5,4.62,-1.42,-8.66,319.2,61.4,143.8,4.3,-35.1,0.0,n/a,OK,4.0,    
51.50,26.308,48883.5,461.2,5801.1,4.60,-1.42,-8.59,319.3,65.9,142.6,4.3,-35.1,0.0,n/a,OK,4.0,    
52.00,26.343,48946.8,519.9,5801.6,4.59,-1.43,-8.52,319.4,66.8,141.4,4.3,-35.1,0.0,n/a,OK,4.0,    
52.50,26.377,49008.9,579.8,5802.2,4.57,-1.43,-8.45,319.5,67.4,140.2,4.3,-35.1,0.0,n/a,OK,4.0,    
53.00,26.410,49069.8,640.9,5802.8,4.55,-1.43,-8.38,319.6,67.1,139.0,4.3,-35.1,0.0,n/a,OK,4.0,    
53.50,26.443,49129.5,703.1,5803.3,4.55,-1.43,-8.31,319.6,61.1,137.8,4.2,-35.1,0.0,n/a,OK,4.0,    
54.00,26.475,49187.9,766.3,5803.8,4.54,-1.44,-8.24,319.7,52.3,136.6,4.2,-35.1,0.0,n/a,OK,4.0,    
54.50,26.506,49245.0,830.7,5804.2,4.53,-1.44,-8.16,319.7,45.0,135.4,4.2,-35.1,0.0,n/a,OK,4.0,    
55.00,26.537,49300.8,896.0,5804.5,4.53,-1.44,-8.09,319.8,36.3,134.3,4.2,-35.1,0.0,n/a,OK,4.0,    
55.50,26.567,49355.3,962.3,5804.8,4.52,-1.44,-8.01,319.8,25.8,133.1,4.2,-35.1,0.0,n/a,OK,4.0,    
56.00,26.596,49408.5,1029.7,5805.0,4.52,-1.45,-7.94,319.9,16.6,131.9,4.1,-35.1,0.0,n/a,OK,4.0,    
56.50,26.625,49460.4,1097.9,5805.1,4.52,-1.45,-7.86,319.9,8.2,130.7,4.1,-35.1,0.0,n/a,OK,4.0,    
57.00,26.653,49510.8,1167.1,5805.1,4.51,-1.45,-7.78,319.9,1.4,129.5,4.1,-35.1,0.0,n/a,OK,4.0,    
57.50,26.681,49559.9,1237.1,5805.1,4.52,-1.45,-7.70,320.0,-10.4,128.3,4.1,-35.1,0.0,n/a,OK,4.0,    
58.00,26.707,49607.6,1308.0,5804.9,4.53,-1.45,-7.62,320.0,-19.6,127.2,4.1,-35.1,0.0,n/a,OK,4.0,    
58.50,26.733,49653.8,1379.8,5804.8,4.54,-1.46,-7.54,320.0,-25.4,126.0,4.1,-35.1,0.0,n/a,OK,4.0,    
59.00,26.759,49698.6,1452.3,5804.5,4.54,-1.46,-7.46,320.0,-28.9,124.8,4.1,-35.1,0.0,n/a,OK,4.0,    
59.50,26.783,49741.9,1525.6,5804.3,4.55,-1.46,-7.37,320.0,-31.5,123.6,4.1,-35.1,0.0,n/a,OK,4.0,    
60.00,26.807,49783.7,1599.7,5804.0,4.56,-1.46,-7.29,320.0,-33.3,122.4,4.1,-35.1,0.0,n/a,OK,4.0,    
60.50,26.830,49824.0,1674.5,5803.7,4.56,-1.46,-7.20,320.0,-34.4,121.2,4.1,-35.1,0.0,n/a,OK,4.0,    
61.00,26.852,49862.8,1749.9,5803.5,4.56,-1.47,-7.12,320.0,-32.1,120.0,4.1,-35.1,0.0,n/a,OK,4.0,    
61.50,26.874,49900.1,1826.0,5803.2,4.57,-1.47,-7.03,319.9,-32.8,118.8,4.1,-35.1,0.0,n/a,OK,4.0,    
62.00,26.895,49935.8,1902.7,5802.9,4.58,-1.47,-6.95,320.0,-28.6,117.6,4.1,-35.1,0.0,n/a,OK,4.0,    
62.50,26.915,49969.9,1980.0,5802.7,4.57,-1.47,-6.86,319.9,-22.5,116.4,4.1,-35.1,0.0,n/a,OK,4.0,    
63.00,26.934,50002.5,2057.8,5802.5,4.58,-1.47,-6.77,319.9,-17.4,115.1,4.1,-35.1,0.0,n/a,OK,4.0,    
63.50,26.953,50033.4,2136.2,5802.4,4.58,-1.47,-6.68,319.8,-13.2,113.9,4.1,-35.1,0.0,n/a,OK,4.0,    
64.00,26.970,50062.8,2215.0,5802.3,4.58,-1.48,-6.59,319.8,-10.3,112.7,4.1,-35.1,0.0,n/a,OK,4.0,    
64.50,26.987,50090.5,2294.3,5802.2,4.58,-1.48,-6.51,319.8,-7.4,111.5,4.1,-35.1,0.0,n/a,OK,4.0,    
65.00,27.003,50116.7,2374.0,5802.2,4.58,-1.48,-6.42,319.7,0.2,110.3,4.2,-35.1,0.0,n/a,OK,4.0,    
65.50,27.019,50141.2,2454.1,5802.2,4.57,-1.48,-6.33,319.7,6.7,109.1,4.2,-35.1,0.0,n/a,OK,4.0,    
66.00,27.033,50164.0,2534.6,5802.3,4.57,-1.48,-6.23,319.6,7.0,107.9,4.2,-35.1,0.0,n/a,OK,4.0,    
66.50,27.047,50185.2,2615.3,5802.4,4.56,-1.48,-6.14,319.6,11.6,106.7,4.2,-35.1,0.0,n/a,OK,4.0,    
67.00,27.060,50204.8,2696.4,5802.5,4.55,-1.48,-6.05,319.5,14.7,105.5,4.2,-35.1,0.0,n/a,OK,4.0,    
67.50,27.072,50222.7,2777.7,5802.6,4.55,-1.48,-5.96,319.5,14.6,104.3,4.2,-35.1,0.0,n/a,OK,4.0,    
68.00,27.083,50239.0,2859.2,5802.7,4.55,-1.48,-5.87,319.4,17.6,103.1,4.2,-35.1,0.0,n/a,OK,4.0,    
68.50,27.093,50253.6,2940.9,5802.9,4.54,-1.48,-5.78,319.3,19.0,102.0,4.2,-35.1,0.0,n/a,OK,4.0,    
69.00,27.103,50266.5,3022.7,5803.0,4.53,-1.48,-5.69,319.3,20.2,100.8,4.2,-35.1,0.0,n/a,OK,4.0,    
69.50,27.112,50277.8,3104.6,5803.2,4.54,-1.49,-5.59,319.2,13.6,99.6,4.1,-35.1,0.0,n/a,OK,4.0,    
70.00,27.120,50287.4,3186.6,5803.3,4.53,-1.49,-5.50,319.1,17.7,98.4,4.1,-35.1,0.0,n/a,OK,4.0,    
70.50,27.127,50295.4,3268.7,5803.4,4.53,-1.49,-5.41,319.0,14.6,97.2,4.1,-35.1,0.0,n/a,OK,4.0,    
71.00,27.133,50301.7,3350.7,5803.5,4.53,-1.49,-5.31,318.9,9.7,96.0,4.1,-35.1,0.0,n/a,OK,4.0,    
71.50,27.139,50306.3,3432.7,5803.6,4.53,-1.49,-5.22,318.9,6.0,94.8,4.1,-35.1,0.0,n/a,OK,4.0,    
72.00,27.143,50309.3,3514.7,5803.7,4.53,-1.49,-5.13,318.8,4.3,93.6,4.1,-35.1,-0.0,n/a,OK,4.0,    
72.50,27.147,50310.6,3596.5,5803.7,4.53,-1.49,-5.04,318.7,-0.7,92.4,4.1,-35.1,-0.0,n/a,OK,4.0,    
73.00,27.150,50310.3,3678.3,5803.7,4.53,-1.49,-4.94,318.5,-1.5,91.2,4.1,-35.1,-0.0,n/a,OK,4.0,    
73.50,27.152,50308.3,3759.8,5803.7,4.53,-1.49,-4.85,318.4,-0.1,90.0,4.1,-35.1,-0.0,n/a,OK,4.0,    
74.00,27.154,50304.7,3841.1,5803.7,4.53,-1.49,-4.76,318.3,-6.7,88.8,4.1,-35.1,-0.0,n/a,OK,4.0,    
74.50,27.154,50299.4,3922.2,5803.6,4.54,-1.49,-4.67,318.2,-6.9,87.6,4.1,-35.1,-0.0,n/a,OK,4.0,    
75.00,27.154,50292.5,4003.1,5803.5,4.54,-1.49,-4.57,318.1,-9.1,86.4,4.1,-35.1,-0.0,n/a,OK,4.0,    
75.50,27.153,50283.9,4083.6,5803.5,4.53,-1.49,-4.48,318.0,-8.3,85.2,4.1,-35.1,-0.0,n/a,OK,4.0,    
76.00,27.151,50273.7,4163.8,5803.4,4.53,-1.49,-4.39,317.8,-8.7,84.0,4.1,-35.1,-0.0,n/a,OK,4.0,    
76.50,27.148,50261.9,4243.6,5803.3,4.54,-1.49,-4.30,317.7,-9.0,82.8,4.1,-35.1,-0.0,n/a,OK,4.0,    
77.00,27.144,50248.5,4322.9,5803.2,4.54,-1.49,-4.21,317.6,-10.8,81.6,4.1,-35.1,-0.0,n/a,OK,4.0,    
77.50,27.140,50233.4,4401.9,5803.2,4.54,-1.49,-4.12,317.4,-8.8,80.4,4.1,-35.1,-0.0,n/a,OK,4.0,    
78.00,27.135,50216.8,4480.4,5803.1,4.54,-1.49,-4.03,317.3,-8.4,79.2,4.1,-35.1,-0.0,n/a,OK,4.0,    
78.50,27.129,50198.6,4558.3,5803.0,4.54,-1.49,-3.94,317.2,-6.5,78.0,4.1,-35.1,-0.0,n/a,OK,4.0,    
79.00,27.122,50178.8,4635.7,5803.0,4.54,-1.49,-3.85,317.0,-4.8,76.8,4.1,-35.1,-0.0,n/a,OK,4.0,    
79.50,27.114,50157.4,4712.6,5802.9,4.54,-1.49,-3.76,316.8,-5.6,75.6,4.1,-35.1,-0.0,n/a,OK,4.0,    
80.00,27.106,50134.5,4788.8,5802.9,4.55,-1.49,-3.67,316.7,-5.9,74.4,4.1,-35.1,-0.0,n/a,OK,4.0,    
80.50,27.097,50110.1,4864.4,5802.9,4.54,-1.48,-3.58,316.6,0.2,73.2,4.1,-35.1,-0.0,n/a,OK,4.0,    
81.00,27.087,50084.1,4939.3,5802.9,4.55,-1.48,-3.49,316.4,0.9,72.0,4.1,-35.1,-0.0,n/a,OK,4.0,    
81.50,27.076,50056.6,5013.5,5802.9,4.53,-1.48,-3.40,316.2,5.8,70.8,4.1,-35.1,-0.0,n/a,OK,4.0,    
82.00,27.064,50027.6,5086.9,5803.0,4.53,-1.48,-3.32,316.1,6.5,69.6,4.1,-35.1,-0.0,n/a,OK,4.0,    
82.50,27.052,49997.1,5159.6,5803.0,4.54,-1.48,-3.23,315.9,5.7,68.4,4.1,-35.1,-0.0,n/a,OK,4.0,    
83.00,27.039,49965.2,5231.5,5803.0,4.53,-1.48,-3.14,315.7,5.0,67.2,4.1,-35.1,-0.0,n/a,OK,4.0,    
83.50,27.025,49931.8,5302.6,5803.1,4.53,-1.48,-3.06,315.6,8.3,66.0,4.1,-35.1,-0.0,n/a,OK,4.0,    
84.00,27.010,49897.0,5372.8,5803.2,4.52,-1.48,-2.98,315.4,11.9,64.9,4.1,-35.1,-0.0,n/a,OK,4.0,    
84.50,26.995,49860.8,5442.1,5803.3,4.52,-1.48,-2.89,315.2,9.5,63.7,4.1,-35.1,-0.0,n/a,OK,4.0,    
85.00,26.979,49823.1,5510.5,5803.4,4.52,-1.48,-2.81,315.1,8.5,62.5,4.1,-35.1,-0.0,n/a,OK,4.0,    
85.50,26.962,49784.2,5578.0,5803.5,4.51,-1.47,-2.73,314.9,9.8,61.3,4.1,-35.1,-0.0,n/a,OK,4.0,    
86.00,26.944,49743.8,5644.5,5803.5,4.52,-1.47,-2.65,314.7,6.7,60.1,4.1,-35.1,-0.0,n/a,OK,4.0,    
86.50,26.926,49702.2,5709.9,5803.6,4.51,-1.47,-2.57,314.5,6.5,58.9,4.1,-35.1,-0.0,n/a,OK,4.0,    
87.00,26.907,49659.2,5774.4,5803.6,4.51,-1.47,-2.49,314.3,5.1,57.7,4.1,-35.1,-0.0,n/a,OK,4.0,    
87.50,26.887,49614.9,5837.8,5803.7,4.51,-1.47,-2.41,314.1,5.4,56.5,4.1,-35.1,-0.0,n/a,OK,4.0,    
88.00,26.867,49569.4,5900.1,5803.7,4.50,-1.47,-2.33,314.0,3.9,55.3,4.1,-35.1,-0.0,n/a,OK,4.0,    
88.50,26.845,49522.6,5961.3,5803.7,4.50,-1.47,-2.26,313.8,1.0,54.1,4.1,-35.1,-0.0,n/a,OK,4.0,    
89.00,26.824,49474.7,6021.4,5803.8,4.50,-1.46,-2.18,313.6,1.9,52.9,4.1,-35.1,-0.0,n/a,OK,4.0,    
89.50,26.801,49425.5,6080.3,5803.8,4.50,-1.46,-2.11,313.4,-0.4,51.7,4.1,-35.1,-0.0,n/a,OK,4.0,    
90.00,26.778,49375.1,6138.0,5803.8,4.50,-1.46,-2.03,313.2,-2.5,50.5,4.1,-35.1,-0.0,n/a,OK,4.0,    
90.50,26.754,49323.7,6194.5,5803.7,4.50,-1.46,-1.96,313.0,-2.1,49.3,4.1,-35.1,-0.0,n/a,OK,4.0,    
91.00,26.730,49271.1,6249.8,5803.7,4.49,-1.46,-1.89,312.8,-2.6,48.1,4.1,-35.1,-0.0,n/a,OK,4.0,    
