#Time,Rho,X,Z,Alt,AoA,GSE,LUE,Vtot,Vy,Gamma,Pitch,Roll,Yaw,Step,Grade,Points,Details
11.00,0.343,789.8,114.6,193.2,6.89,1.21,0.34,128.4,-1112.1,1.0,2.2,-15.1,0.0,IM,--,2.0,_F_H(LUL)X _F_H DRIM   
11.50,0.329,763.0,109.3,183.7,7.66,1.15,0.28,130.0,-1163.6,0.3,2.8,-11.0,0.0,IM,--,2.0,_F_H(LUL)X _F_H DRIM   
12.00,0.314,735.8,103.5,174.1,8.24,1.10,0.16,132.2,-1133.8,0.2,3.5,-6.9,0.0,IM,--,2.0,_F_H(LUL)X _F_H DRIM   
12.50,0.298,708.2,97.2,164.9,8.07,1.05,0.01,133.0,-1076.3,0.3,3.6,-3.6,0.0,IM,--,2.0,_F_H(LUL)X _F_H (DR)IM   
13.00,0.283,680.7,90.8,156.0,7.81,1.01,-0.18,132.5,-1042.9,0.4,3.4,-2.5,0.0,IM,--,2.0,_F_H(LUL)X _F_H (DR)IM   
13.50,0.268,653.3,84.3,147.4,7.94,0.96,-0.39,132.1,-1023.7,0.7,3.6,-3.1,0.0,IM,--,2.0,_F_H(LUL)X _F_H (DR)IM   
14.00,0.253,626.0,77.5,138.9,7.54,0.92,-0.66,131.6,-1015.6,0.2,3.3,-0.4,0.0,IM,--,2.0,_F_H(LUL)X _F_H (DR)IM   
14.50,0.238,598.9,70.8,130.4,7.07,0.87,-0.96,131.1,-1039.9,0.4,2.7,3.2,0.0,IC,--,2.0,_F_H(LUL)X _F_H(LUL) (DR)IM   
15.00,0.223,571.8,64.2,121.6,7.17,0.81,-1.27,130.8,-1061.7,0.9,2.8,5.6,0.0,IC,--,2.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)H(LUL)IC 
15.50,0.208,544.8,57.8,112.7,7.93,0.73,-1.59,130.6,-1060.1,1.4,3.6,6.4,0.0,IC,--,2.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
16.00,0.193,517.8,51.7,104.0,8.58,0.65,-1.91,130.8,-1024.5,1.8,4.4,6.3,0.0,IC,--,2.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
16.50,0.178,490.6,45.9,95.7,8.65,0.58,-2.25,131.4,-969.1,2.2,4.7,6.5,0.0,IC,--,2.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
17.00,0.163,463.1,40.2,87.8,8.36,0.52,-2.60,131.9,-923.1,2.7,4.5,7.2,0.0,IC,--,2.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
17.50,0.148,435.6,34.9,80.3,8.00,0.46,-2.95,132.1,-891.7,3.1,4.4,7.7,0.0,IC,--,2.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
18.00,0.133,407.9,29.8,72.9,7.99,0.41,-3.31,132.3,-858.1,4.0,4.6,9.3,0.0,IC,--,2.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
18.50,0.118,380.1,25.2,65.9,8.36,0.37,-3.65,132.5,-819.5,4.8,5.0,10.4,0.0,IC,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
19.00,0.103,352.2,21.1,59.3,8.58,0.35,-3.96,132.6,-772.1,5.4,5.4,9.6,0.0,IC,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
19.50,0.087,324.2,17.4,53.1,8.49,0.35,-4.24,132.7,-711.6,5.7,5.6,8.0,0.0,IC,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
20.00,0.072,296.2,14.0,47.4,8.08,0.39,-4.51,132.6,-662.8,6.1,5.4,7.0,0.0,IC,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
20.50,0.057,268.1,10.9,42.0,7.92,0.47,-4.76,132.8,-631.3,6.2,5.4,4.8,0.0,IC,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
21.00,0.042,239.9,8.0,36.9,7.96,0.63,-5.04,133.3,-585.9,6.5,5.7,3.3,0.0,IC,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
21.50,0.027,211.6,5.2,32.2,8.02,0.91,-5.35,133.4,-524.3,6.6,5.9,2.1,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC 
22.00,0.012,183.3,2.6,28.1,7.38,1.44,-5.79,133.4,-480.1,6.7,5.5,0.9,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
22.50,-0.006,155.0,0.1,24.1,7.27,2.44,-6.50,133.0,-475.5,6.6,5.4,-0.4,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
23.00,-0.020,126.9,-2.4,20.2,7.86,4.77,-8.15,132.2,-443.7,6.2,6.0,-2.6,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
23.50,-0.035,99.0,-5.0,16.7,7.56,15.72,-16.50,131.6,-408.1,5.7,6.0,-4.2,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
24.00,-0.050,71.2,-7.8,13.4,7.18,12.58,-169.98,131.7,-391.6,5.2,5.8,-4.9,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
24.50,-0.065,43.2,-10.8,10.3,7.26,0.75,-178.72,133.1,-344.0,4.7,5.9,-4.7,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
25.00,-0.081,14.7,-14.0,7.7,7.52,-1.59,179.65,134.9,-251.7,4.2,6.4,-4.1,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
25.50,-0.096,-14.1,-17.4,6.2,7.89,-2.42,179.06,136.2,-106.7,3.9,7.3,-3.5,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
26.00,-0.112,-43.1,-21.0,6.1,8.01,-2.68,178.80,136.9,91.6,3.6,8.3,-1.8,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
26.50,-0.128,-72.3,-24.7,7.6,7.78,-2.66,178.68,137.4,294.6,3.5,9.1,-1.0,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
27.00,-0.144,-101.6,-28.5,10.9,7.79,-2.49,178.61,137.9,475.5,3.4,9.8,-1.0,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
27.50,-0.160,-131.0,-32.3,15.2,9.16,-2.28,178.58,138.0,590.0,3.2,11.4,-1.5,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
28.00,-0.176,-160.3,-36.3,21.0,10.29,-2.02,178.58,137.4,801.4,3.0,13.3,-2.7,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
28.50,-0.192,-189.3,-40.5,28.4,8.71,-1.70,178.62,136.7,971.4,3.1,12.4,-3.8,0.0,AR,WO,1.0,_F_H(LUL)X _F_H(LUL) (DR)IM  (F)HLULIC H_LUL_AR
